Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Plywood;;;;;;;ISO 5660;EUREFIC;CS000003_EUREFIC2;;1;2003-07-24 15:00:17
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;46;255;74.3;140;132;62.8;11.8;NA;NA;59;0.01;12;600
VectorData
Time (s);HRR (kW/m2);MLR (g/s);SEA (m2/kg)
152.58; 126.318; 0.1202; 12.3756
154.578; 126.239; 0.1207; 13.0061
156.582; 127.641; 0.12; 14.0693
158.598; 127.802; 0.1191; 16.6906
160.998; 127.124; 0.1191; 19.1297
162.978; 128.527; 0.1204; 21.7631
164.982; 129.156; 0.1212; 23.7298
166.98; 130.508; 0.1228; 25.3855
168.978; 130.392; 0.1254; 26.3602
171.642; 132.65; 0.1261; 26.7457
173.64; 132.313; 0.1248; 28.255
175.62; 131.148; 0.1249; 29.541
177.6; 130.198; 0.1249; 29.8583
179.622; 129.301; 0.124; 29.26
182.04; 128.389; 0.1242; 29.2967
184.038; 126.837; 0.1258; 28.2473
186.018; 130.373; 0.1247; 27.4886
188.022; 131.897; 0.1252; 27.5191
190.002; 130.93; 0.124; 27.7717
192.702; 128.708; 0.1245; 27.7668
194.7; 128.796; 0.1228; 27.6033
196.698; 125.892; 0.1225; 26.8636
198.702; 124.786; 0.1204; 25.3874
200.7; 126.067; 0.1207; 23.9588
203.1; 124.457; 0.1179; 22.66
205.08; 122.907; 0.1166; 21.8889
207.06; 120.64; 0.1147; 20.7631
209.058; 117.233; 0.1126; 19.717
211.062; 113.214; 0.1106; 18.9405
213.462; 110.982; 0.1096; 17.8451
215.718; 109.33; 0.1066; 16.3476
217.722; 109.32; 0.1059; 15.5316
219.72; 109.368; 0.1052; 14.7992
221.718; 108.035; 0.1036; 14.6967
224.1; 106.516; 0.1033; 15.0644
226.098; 107.054; 0.103; 15.6124
228.102; 106.22; 0.1024; 16.788
230.1; 105.526; 0.1033; 18.137
232.098; 107.389; 0.1037; 18.8952
234.498; 108.35; 0.1043; 19.2127
236.478; 107.776; 0.1054; 20.0312
238.602; 110.538; 0.1066; 21.0292
240.6; 112.396; 0.1083; 22.0126
242.598; 113.402; 0.111; 23.4972
245.022; 114.694; 0.1117; 25.6904
247.02; 114.959; 0.1144; 27.6954
249.018; 117.131; 0.1156; 29.9471
251.022; 119.218; 0.1154; 32.1073
253.002; 117.548; 0.1156; 33.9636
255.438; 118.43; 0.1164; 35.1486
257.442; 117.325; 0.1161; 35.7698
259.62; 116.765; 0.1156; 34.7753
261.642; 116.401; 0.1157; 33.9629
263.622; 118.021; 0.1146; 32.5935
266.022; 116.663; 0.1137; 31.0534
268.002; 116.042; 0.1122; 29.0209
270; 116.483; 0.1117; 27.9167
271.998; 115.091; 0.1104; 26.2871
273.978; 114.428; 0.1097; 24.749
276.36; 113.6; 0.1075; 23.1295
278.34; 111.863; 0.1057; 22.0066
280.338; 112.566; 0.1045; 20.0039
282.558; 114.001; 0.1036; 17.9606
284.58; 113.856; 0.1027; 16.2344
286.92; 112.281; 0.1028; 15.1026
288.918; 112.376; 0.1029; 14.1615
290.922; 111.716; 0.1032; 14.1954
292.92; 111.403; 0.1033; 14.6541
294.918; 112.824; 0.1036; 15.142
297.36; 113.226; 0.1037; 15.5036
299.358; 113.916; 0.105; 15.8766
301.338; 114.36; 0.1054; 16.8053
303.342; 115.752; 0.1062; 18.3615
305.478; 118.272; 0.1072; 20.4595
307.878; 120.225; 0.109; 22.2743
309.858; 121.09; 0.1115; 24.6591
311.838; 124.114; 0.1124; 27.529
313.818; 125.372; 0.1126; 30.2719
315.822; 126.321; 0.1146; 32.8156
318.24; 127.014; 0.1162; 35.9056
320.22; 128.389; 0.1161; 39.3575
322.242; 131.199; 0.1174; 42.1199
324.222; 133.824; 0.1198; 45.3864
326.358; 135.309; 0.1215; 48.244
328.722; 139.022; 0.1232; 51.9225
330.72; 140.802; 0.1253; 55.2782
332.718; 143.523; 0.1261; 58.6521
334.722; 144.431; 0.1278; 60.9477
336.72; 147.825; 0.1284; 62.7002
339.162; 146.13; 0.1279; 62.159
341.16; 145.846; 0.1299; 60.2819
343.158; 148.664; 0.1313; 58.2944
345.162; 149.44; 0.1321; 57.1082
347.178; 150.28; 0.1308; 56.6621
349.902; 150.987; 0.1327; 58.831
351.882; 152.297; 0.132; 61.7849
353.862; 154.365; 0.1324; 63.4914
355.842; 154.908; 0.1327; 64.277
357.84; 156.268; 0.1346; 64.8546
360.222; 157.658; 0.135; 65.4935
362.202; 157.231; 0.1364; 66.2546
364.2; 162.945; 0.137; 70.2921
366.198; 164.88; 0.139; 74.553
368.202; 165.64; 0.1402; 79.8674
370.578; 171.407; 0.1436; 83.8996
372.66; 173.024; 0.1472; 88.2691
374.658; 174.116; 0.1501; 90.4709
376.638; 177.058; 0.1512; 91.6688
378.618; 179.775; 0.1555; 91.508
380.982; 185.662; 0.1576; 91.7124
382.98; 190.215; 0.1607; 90.1795
385.002; 193.702; 0.1615; 88.8932
386.982; 195.75; 0.1654; 89.5191
388.98; 199.111; 0.1669; 90.8168
391.32; 202.841; 0.1697; 92.0122
393.54; 207.46; 0.1734; 94.9993
395.52; 212.025; 0.1764; 98.8657
397.5; 217.613; 0.1793; 103.997
399.48; 218.048; 0.1831; 107.527
401.838; 223.477; 0.1855; 110.319
403.86; 226.884; 0.1901; 113.022
405.84; 231.901; 0.1921; 113.668
407.838; 236.071; 0.1942; 110.543
409.86; 238.708; 0.1962; 109.911
412.32; 238.959; 0.1987; 111.146
414.3; 238.802; 0.2001; 113.25
416.442; 241.824; 0.2002; 115.906
418.44; 244.914; 0.2006; 119.289
420.42; 247.73; 0.201; 120.855
422.82; 245.11; 0.1998; 120.408
424.842; 244.821; 0.1989; 116.548
426.84; 247.167; 0.1994; 113.784
428.838; 249.233; 0.1991; 111.854
430.86; 248.285; 0.1976; 115.113
433.278; 249.708; 0.198; 121.321
435.282; 250.117; 0.1974; 127.933
437.262; 253.133; 0.1963; 133.044
439.398; 251.659; 0.1961; 139.18
441.402; 252.69; 0.1968; 139.168
443.76; 254.01; 0.1955; 138.366
445.74; 251.288; 0.1957; 140.134
447.72; 252.528; 0.1942; 143.981
449.718; 253.68; 0.1929; 144.818
451.74; 255.124; 0.1904; 147.599
454.14; 250.485; 0.1879; 147.933
456.12; 244.762; 0.1811; 148.03
458.1; 243.581; 0.1784; 146.542
460.2; 242.153; 0.1726; 148.235
462.198; 238.397; 0.1664; 150.112
464.502; 227.092; 0.1593; 153.137
466.482; 220.607; 0.1518; 153.767
468.48; 209.477; 0.1452; 153.772
470.478; 203.67; 0.1383; 153.671
472.5; 200.375; 0.13; 152.728
474.858; 192.2; 0.1239; 150.325
476.862; 183.22; 0.117; 148.79
478.842; 179.775; 0.1133; 144.691
480.84; 175.505; 0.1095; 140.305
482.94; 169.745; 0.1065; 137.103
485.298; 165.331; 0.1022; 134.554
487.278; 163.063; 0.0965; 131.561
489.258; 156.868; 0.0932; 132.512
491.238; 154.36; 0.0878; 131.24
493.242; 151.708; 0.0823; 127.247
495.6; 146.344; 0.0765; 121.183
497.598; 137.239; 0.0679; 119.991
499.602; 126.37; 0.0641; 113.359
501.6; 119.937; 0.0567; 106.493
503.598; 115.35; 0.0505; 103.951
506.262; 110.079; 0.0449; 101.42
508.26; 103.076; 0.0393; 87.3119
510.258; 95.3352; 0.0359; 74.6342
512.238; 90.8501; 0.0336; 61.8669
514.218; 89.7505; 0.0318; 44.4095
516.6; 86.463; 0.0292; 28.0421
518.598; 83.2816; 0.0273; 18.7719
520.602; 80.7775; 0.0267; 11.8511
522.6; 77.8281; 0.0254; 6.576
524.598; 76.5812; 0.0232; 2.5138
