Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Plywood;;;;;;;ISO 5660;EUREFIC;CS000004_EUREFIC2;;1;2003-07-24 15:02:14
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;56;266;76.6;150;136;64.3;11.9;NA;NA;50;0.01;12;600
VectorData
Time (s);HRR (kW/m2);MLR (g/s);SEA (m2/kg)
247.098; 111.792; 0.1106; 26.0038
249.102; 111.64; 0.1093; 26.463
251.1; 112.215; 0.1089; 25.7285
253.098; 111.832; 0.11; 25.6304
255.24; 112.154; 0.1077; 24.5344
257.622; 112.85; 0.1068; 22.8844
259.602; 113.531; 0.1086; 21.1449
261.6; 111.429; 0.1075; 20.3298
263.598; 110.583; 0.1052; 18.9834
265.602; 109.651; 0.1054; 17.4466
267.978; 109.033; 0.1029; 15.9629
269.958; 108.614; 0.1006; 14.2747
271.98; 107.776; 0.102; 11.9318
273.96; 108.157; 0.1015; 9.9022
275.958; 109.077; 0.1022; 8.6989
278.742; 110.305; 0.1026; 7.8942
280.722; 108.306; 0.1026; 7.751
282.72; 108.314; 0.1018; 8.121
284.7; 109.302; 0.1027; 8.3684
286.698; 109.895; 0.102; 8.5948
289.182; 110.977; 0.1022; 9.5376
291.162; 111.661; 0.1022; 10.5682
293.142; 111.7; 0.1019; 11.4188
295.14; 110.146; 0.1021; 12.6222
297.138; 109.961; 0.1019; 13.6303
299.562; 110.214; 0.1032; 14.2464
301.698; 112.89; 0.1034; 14.7054
303.702; 112.131; 0.1044; 16.0328
305.7; 111.326; 0.104; 16.8921
307.722; 111.277; 0.1045; 18.8895
310.158; 112.929; 0.1036; 20.5319
312.162; 113.526; 0.1047; 21.9901
314.16; 113.854; 0.1049; 23.0537
316.158; 114.237; 0.107; 24.4363
318.162; 114.087; 0.1086; 25.2206
320.52; 115.793; 0.1091; 26.0567
322.74; 118.249; 0.1114; 27.2551
324.72; 120.43; 0.1108; 28.572
326.718; 119.73; 0.1119; 30.2097
328.722; 120.701; 0.1126; 31.7072
331.098; 123.089; 0.113; 33.7952
333.102; 125.908; 0.1141; 35.4635
335.1; 126.707; 0.115; 36.9602
337.098; 127.555; 0.1164; 37.0746
339.12; 126.447; 0.1158; 37.6425
341.478; 129.07; 0.1185; 37.4338
343.482; 130.784; 0.1197; 38.4665
345.66; 132.616; 0.1202; 38.9257
347.658; 133.998; 0.1209; 40.7694
349.662; 135.26; 0.1229; 41.7906
352.062; 138.206; 0.1233; 43.3602
354.042; 139.514; 0.1229; 44.4235
356.04; 143.656; 0.1253; 46.6197
358.038; 145.781; 0.1249; 48.9997
360.042; 145.264; 0.1265; 51.4332
362.418; 146.749; 0.129; 54.0173
364.398; 148.841; 0.1302; 55.2078
366.378; 149.763; 0.1319; 56.1332
368.502; 149.18; 0.1347; 57.8414
370.482; 152.978; 0.1375; 58.6141
372.882; 156.804; 0.1374; 59.2568
374.862; 160.906; 0.1393; 62.1628
376.842; 164.724; 0.1395; 64.8195
378.858; 168.236; 0.1415; 66.3969
380.838; 170.89; 0.143; 68.9352
383.22; 171.319; 0.1466; 71.1708
385.218; 173.352; 0.1503; 73.4099
387.222; 174.176; 0.1525; 75.7535
389.418; 176.514; 0.1525; 77.3641
391.398; 176.578; 0.1544; 79.0689
393.822; 179.902; 0.1559; 81.0182
395.82; 185.142; 0.1587; 81.2981
397.818; 187.161; 0.1591; 82.2449
399.798; 188.316; 0.1627; 82.9641
401.802; 192.154; 0.1636; 83.7916
404.178; 196.449; 0.1651; 84.4691
406.158; 198.744; 0.1654; 85.6662
408.162; 199.26; 0.1692; 86.2827
410.16; 202.211; 0.1692; 89.7326
412.32; 205.282; 0.1738; 93.076
414.738; 209.316; 0.1755; 96.8603
416.718; 213.68; 0.1802; 100.671
418.74; 222.136; 0.1807; 104.864
420.72; 225.656; 0.1844; 106.298
422.718; 223.622; 0.1862; 107.632
425.1; 226.108; 0.1904; 109.809
427.098; 229.433; 0.1939; 110.624
429.102; 231.323; 0.1956; 108.583
431.1; 235.928; 0.1977; 107.547
433.098; 239.429; 0.1981; 107.264
435.78; 245.129; 0.1994; 103.899
437.778; 249.654; 0.2012; 102.717
439.758; 252.267; 0.2014; 104.764
441.78; 251.679; 0.2034; 104.416
443.778; 252.874; 0.205; 104.772
446.238; 257.371; 0.2055; 109.716
448.218; 260.622; 0.2071; 114.575
450.222; 265.69; 0.2089; 117.897
452.22; 265.418; 0.2089; 122.008
454.218; 263.97; 0.2081; 124.775
456.942; 263.83; 0.2072; 124.667
458.958; 262.976; 0.2059; 125.051
460.962; 264.518; 0.2034; 126.339
462.942; 258.764; 0.2003; 128.779
464.922; 256.487; 0.1959; 130.323
467.322; 253.256; 0.1905; 132.055
469.32; 247.461; 0.1827; 131.937
471.3; 234.233; 0.1775; 132.639
473.28; 229.286; 0.1712; 132.87
475.278; 228.765; 0.1661; 134.518
477.678; 222.914; 0.1602; 134.676
479.94; 215.271; 0.1532; 134.398
481.938; 210.207; 0.1502; 132.172
483.918; 205.118; 0.145; 133.631
485.898; 206.303; 0.14; 133.065
488.322; 199.946; 0.1355; 134.033
490.302; 196.403; 0.1266; 137.368
492.282; 186.217; 0.1203; 137.588
494.28; 176.898; 0.1128; 131.617
496.278; 169.645; 0.1034; 127.932
498.762; 161.333; 0.0949; 118.477
500.76; 152.187; 0.0837; 110.295
502.902; 143.486; 0.0793; 102.857
504.882; 138.426; 0.0728; 96.018
506.88; 132.454; 0.0675; 85.3092
509.28; 127.702; 0.0612; 75.4649
511.26; 124.451; 0.0569; 57.8714
513.24; 120.421; 0.0528; 40.0347
515.22; 119.178; 0.0496; 23.5468
517.218; 116.838; 0.0476; 9.329
519.6; 114.369; 0.0452; -0.854
521.598; 112.86; 0.0425; -6.6779
523.842; 108.853; 0.0403; -9.4845
525.84; 106.25; 0.0374; -10.8748
527.838; 102.852; 0.0332; -11.2983
530.28; 97.9132; 0.0311; -11.2025
532.26; 93.5096; 0.0279; -10.1879
534.258; 89.533; 0.0268; -10.0342
536.238; 87.0204; 0.026; -10.8945
538.242; 85.6095; 0.026; -11.4887
540.642; 84.7738; 0.0256; -12.8385
542.64; 82.8632; 0.0261; -14.1442
544.62; 82.3352; 0.0247; -15.4608
