Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
PVC wall carpet;paper plasterboard;;;;;;ISO 5660;EUREFIC;CS000028_EUREFIC10;;1;2003-08-05 13:30:37
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;22;107;10.8;51;36;15.5;7.0;NA;NA;135;0.01;;
VectorData
Time (s);HRR (kW/m2);MLR (g/s);SEA (m2/kg)
127.818; 39.9326; 0.0471; 67.2769
129.822; 40.2353; 0.0473; 63.1296
131.88; 39.8363; 0.0482; 58.7761
133.92; 39.0531; 0.0489; 56.5738
136.44; 39.2387; 0.0502; 54.0774
138.48; 38.4998; 0.0504; 52.0486
140.442; 37.9371; 0.0507; 48.712
142.422; 36.5545; 0.0512; 44.4337
144.42; 37.3951; 0.0512; 40.4668
146.982; 36.9326; 0.0512; 35.8141
149.358; 35.3296; 0.0511; 31.2367
151.422; 34.1116; 0.0506; 27.6994
153.48; 33.2231; 0.0503; 25.9344
155.502; 31.5505; 0.0501; 23.5178
158.1; 30.4914; 0.0495; 22.7221
160.098; 30.6379; 0.0497; 22.4573
162.102; 30.3318; 0.0502; 21.9049
164.178; 30.127; 0.0495; 21.0801
166.182; 29.0158; 0.05; 20.4528
168.738; 27.6943; 0.0495; 19.3906
170.778; 27.4414; 0.049; 18.8167
173.058; 27.0588; 0.0485; 19.2459
175.062; 27.1078; 0.0488; 19.6185
177.06; 26.5664; 0.048; 22.0537
179.562; 24.5901; 0.0481; 22.3568
181.62; 25.2937; 0.0474; 23.5114
183.6; 24.0325; 0.0473; 24.6448
185.58; 23.1521; 0.0469; 26.4659
187.62; 23.4085; 0.0482; 26.8411
190.14; 22.6505; 0.0478; 28.929
192.198; 21.7265; 0.0463; 33.3918
194.562; 19.3338; 0.0459; 44.9269
196.518; 16.4268; 0.0452; 58.4191
198.6; 14.7689; 0.0447; 71.4146
201.12; 13.4412; 0.044; 83.8002
203.142; 11.203; 0.0458; 92.6486
205.14; 11.9173; 0.046; 93.4466
207.162; 11.4835; 0.046; 88.2114
209.16; 10.4601; 0.0461; 84.3059
211.722; 10.3957; 0.0453; 83.0058
213.738; 11.3308; 0.0439; 83.2263
215.718; 11.6094; 0.0436; 82.3622
218.058; 10.8599; 0.0433; 84.8493
220.08; 11.0169; 0.0429; 85.5277
222.6; 10.9489; 0.0426; 83.0098
224.598; 10.6768; 0.0434; 78.881
226.56; 9.7986; 0.043; 76.4586
228.618; 10.1799; 0.0433; 72.7848
230.658; 10.1926; 0.0426; 70.0681
233.202; 9.8921; 0.0426; 68.3066
235.242; 9.8572; 0.0425; 66.4079
237.258; 9.6323; 0.0425; 62.888
239.298; 10.1013; 0.0431; 60.293
241.518; 10.0856; 0.0433; 58.7284
244.08; 11.0379; 0.0439; 57.738
246.078; 10.0061; 0.0427; 57.3258
248.058; 9.7539; 0.0417; 58.5923
250.062; 10.8141; 0.0416; 59.6334
252.078; 11.0546; 0.0405; 61.0503
254.64; 11.1155; 0.0414; 60.5336
256.662; 12.7177; 0.0412; 58.9889
258.678; 12.1893; 0.0428; 56.9559
260.682; 11.8869; 0.0415; 54.6183
263.022; 12.3688; 0.0435; 49.9068
265.518; 12.2818; 0.0427; 48.4135
267.522; 13.6109; 0.0438; 47.0648
269.52; 12.8626; 0.0429; 46.631
271.578; 13.1086; 0.0438; 46.4122
273.6; 12.2085; 0.0424; 47.7521
276.18; 12.7184; 0.0421; 46.2913
278.28; 13.1508; 0.042; 46.9696
280.302; 12.9453; 0.0416; 45.9104
282.318; 13.3043; 0.042; 44.8972
284.358; 13.1894; 0.0421; 44.9136
287.28; 13.902; 0.0417; 45.4748
289.278; 14.2707; 0.0405; 44.4202
291.282; 13.3; 0.0409; 45.1165
293.28; 14.2156; 0.04; 46.1316
295.302; 13.5284; 0.0398; 45.8077
297.858; 13.8806; 0.0387; 45.2888
299.862; 13.4763; 0.041; 46.2801
301.92; 13.8303; 0.0402; 45.5084
303.978; 12.7938; 0.0399; 45.0877
305.982; 13.2407; 0.0389; 46.2993
308.598; 13.0531; 0.0405; 47.5388
310.92; 13.4134; 0.039; 47.7952
313.002; 13.8907; 0.0395; 39.1904
315; 13.3214; 0.0399; 30.3522
