Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
PVC wall carpet;paper plasterboard;;;;;;ISO 5660;EUREFIC;CS000029_EUREFIC10;;1;2003-08-05 13:32:11
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;14;137;15.7;63;46;21.6;7.3;NA;NA;133;0.01;;
VectorData
Time (s);HRR (kW/m2);MLR (g/s);SEA (m2/kg)
354.042; 14.8738; 0.0331; 21.2096
356.52; 14.7922; 0.0338; 20.4284
358.662; 14.7227; 0.0309; 20.1419
360.66; 13.9422; 0.0321; 20.4653
363.102; 13.973; 0.0316; 20.4567
365.58; 14.3274; 0.0316; 20.9869
367.878; 13.6533; 0.0327; 22.0645
369.882; 14.0913; 0.0311; 23.0212
371.88; 14.2767; 0.0322; 23.3872
373.998; 13.4575; 0.0322; 19.3498
376.5; 13.2841; 0.0314; 14.7211
