Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Plywood;;;;;;;ISO 5660;EUREFIC;CS000002_EUREFIC2;;1;2003-07-24 14:56:48
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
25;170;301;76.4;154;144;61.6;12.4;NA;NA;53;0.01;12;600
VectorData
Time (s);HRR (kW/m2);MLR (g/s);SEA (m2/kg)
197.358; 291.294; 0.2363; 44.9236
199.878; 274.453; 0.2267; 46.2497
201.882; 258.296; 0.2127; 50.5169
203.922; 231.301; 0.2016; 53.6703
205.902; 217.161; 0.1902; 56.1365
207.918; 201.607; 0.1842; 55.9617
210.402; 198.006; 0.179; 56.8321
212.4; 194.244; 0.1721; 56.2872
214.398; 194.679; 0.1722; 54.839
216.438; 195.772; 0.1713; 52.2884
218.802; 196.085; 0.1709; 52.1413
221.34; 187.881; 0.1776; 51.6305
225.12; 186.302; 0.1605; 50.5699
227.118; 180.04; 0.1631; 48.5744
229.158; 173.537; 0.1584; 46.221
231.72; 164.967; 0.1529; 41.2396
233.742; 160.902; 0.1456; 34.9128
235.782; 153.662; 0.1423; 27.7209
237.84; 151.435; 0.137; 21.2918
239.838; 148.355; 0.1325; 15.2611
242.358; 141.632; 0.1266; 10.291
244.74; 137.699; 0.1229; 6.562
246.78; 133.99; 0.12; 4.8358
248.778; 130.892; 0.1179; 3.5825
250.782; 129.569; 0.1157; 3.1082
253.398; 123.547; 0.1166; 2.6176
255.438; 124.295; 0.1152; 2.4222
257.442; 123.39; 0.1144; 2.2012
259.44; 118.919; 0.1132; 2.3228
261.438; 115.771; 0.114; 3.3616
263.982; 113.977; 0.1079; 4.0088
265.998; 115.074; 0.1003; 4.7019
271.122; 114.969; 0.1054; 5.2263
273.66; 110.397; 0.1063; 5.7641
275.742; 108.724; 0.1106; 5.4812
278.058; 108.656; 0.1099; 5.6486
280.038; 112.806; 0.1106; 5.8596
282; 117.737; 0.1104; 6.4205
284.58; 118.406; 0.1089; 6.9605
286.602; 114.957; 0.1103; 7.4728
288.6; 115.301; 0.1104; 7.9659
290.598; 115.675; 0.1106; 8.3846
292.998; 116.129; 0.1119; 9.2155
295.56; 118.686; 0.1146; 10.0571
297.558; 118.588; 0.1093; 10.9911
300.162; 117.755; 0.1139; 12.1286
302.16; 115.316; 0.115; 13.0973
304.68; 114.345; 0.1124; 13.3219
306.78; 112.564; 0.1137; 12.7266
308.802; 104.79; 0.1069; 11.2162
310.8; 104.29; 0.1065; 9.5404
314.118; 110.027; 0.1031; 7.7248
317.058; 109.551; 0.1065; 5.7401
319.5; 111.094; 0.0981; 4.1536
321.498; 108.778; 0.1002; 3.1753
323.52; 106.034; 0.0966; 2.6045
325.998; 104.717; 0.1016; 2.0959
330.06; 102.462; 0.0927; 1.9233
332.058; 102.376; 0.0944; 2.1077
334.098; 102.796; 0.096; 2.5688
336.66; 97.5948; 0.0954; 2.5159
338.658; 97.6972; 0.0934; 2.6734
340.662; 101.912; 0.094; 2.6637
342.678; 102.221; 0.0956; 2.8379
345.018; 104.495; 0.0952; 3.0676
347.598; 105.055; 0.0958; 3.6433
349.62; 105.383; 0.0979; 3.9948
351.66; 106.549; 0.0992; 4.4161
353.658; 109.642; 0.1005; 5.139
355.662; 109.403; 0.1005; 5.6716
358.2; 110.16; 0.1034; 6.6309
360.222; 112.034; 0.1041; 7.7487
362.22; 115.643; 0.1048; 9.0663
364.2; 115.968; 0.1043; 9.7588
367.158; 117.242; 0.1057; 10.5457
370.062; 116.872; 0.1064; 10.6914
372.042; 117.277; 0.1103; 11.0482
374.04; 116.542; 0.1093; 10.9538
376.038; 117.459; 0.1105; 10.6369
378.042; 119.322; 0.1109; 10.2463
380.562; 119.663; 0.1166; 9.7792
384.138; 119.046; 0.1042; 9.2069
386.1; 121.136; 0.1096; 8.7193
388.122; 121.478; 0.1083; 8.7569
390.618; 121.85; 0.11; 9.0623
393.018; 121.843; 0.0997; 8.8977
397.14; 120.217; 0.103; 8.3138
402; 120.52; 0.0997; 7.8989
404.562; 120.826; 0.1015; 7.35
406.56; 122.774; 0.1036; 6.7016
408.6; 120.883; 0.1032; 7.1042
410.598; 122.121; 0.1037; 7.8564
413.178; 122.23; 0.1052; 8.7419
415.698; 124.464; 0.1047; 9.6954
417.738; 124.8; 0.1067; 11.2275
419.718; 128.286; 0.1062; 13.2603
422.058; 129.173; 0.108; 15.2486
424.062; 127.118; 0.1103; 17.7032
426.54; 126.179; 0.1099; 20.7069
428.58; 130.136; 0.1103; 23.2572
430.602; 134.824; 0.1119; 25.0638
432.6; 136.138; 0.1137; 27.693
434.598; 140.346; 0.1142; 31.0481
437.118; 143.326; 0.1183; 33.7765
439.122; 144.213; 0.1218; 35.8711
441.102; 148.675; 0.1252; 39.3642
443.418; 153.228; 0.1257; 42.6167
445.458; 157.865; 0.1286; 45.3221
448.002; 159.538; 0.1295; 48.0095
450; 162.017; 0.1321; 52.0689
451.998; 162.962; 0.1359; 54.7747
454.002; 163.656; 0.1396; 57.3671
456.018; 165.415; 0.1413; 60.6473
460.122; 171.053; 0.1526; 64.219
462.12; 177.17; 0.1442; 68.2463
464.16; 181.769; 0.1496; 72.4073
466.14; 182.402; 0.1492; 77.3429
470.118; 183.074; 0.1588; 80.9477
472.122; 181.531; 0.1453; 83.8226
474.12; 184.278; 0.1492; 86.4195
476.118; 184.597; 0.1482; 87.2148
478.68; 184.069; 0.1514; 86.3469
480.702; 185.582; 0.1518; 86.2587
482.742; 184.291; 0.1522; 86.5197
485.058; 179.553; 0.1528; 84.8755
487.062; 186.079; 0.1542; 86.5165
489.618; 190.707; 0.1628; 89.8453
491.658; 196.18; 0.1489; 91.496
496.122; 194.822; 0.1562; 93.4557
498.12; 193.156; 0.1577; 96.276
500.682; 195.031; 0.1605; 96.8893
502.68; 205.624; 0.1602; 96.554
504.678; 211.491; 0.1641; 98.4912
506.682; 213.321; 0.1664; 98.5108
509.16; 215.808; 0.1671; 100.482
511.74; 217.958; 0.1746; 101.927
513.738; 223.035; 0.1631; 103.944
516.162; 221.63; 0.172; 105.795
520.122; 220.598; 0.1736; 107.557
522.618; 225.283; 0.1762; 107.612
524.622; 226.919; 0.181; 108.51
526.602; 227.836; 0.1813; 108.092
528.6; 227.06; 0.1808; 106.602
530.58; 227.228; 0.18; 107.272
533.082; 231.137; 0.1797; 106.956
535.062; 230.786; 0.1806; 106.29
537.06; 235.827; 0.1822; 106.703
539.04; 241.147; 0.182; 105.789
541.02; 237.824; 0.1835; 104.906
543.918; 234.719; 0.185; 105.59
545.922; 240.182; 0.1843; 108.024
547.938; 240.435; 0.1838; 108.898
549.942; 240.85; 0.1834; 110.468
551.94; 243.877; 0.1836; 110.391
554.442; 243.805; 0.1827; 109.755
556.44; 244.331; 0.182; 108.732
558.438; 240.204; 0.1814; 109.276
560.442; 243.657; 0.1797; 110.444
562.422; 244.755; 0.1756; 113.196
564.918; 239.965; 0.1725; 116.56
567.18; 230.866; 0.1633; 118.581
569.178; 226.305; 0.1586; 119.071
571.182; 222.151; 0.1542; 120.661
575.118; 213.033; 0.1497; 123.403
577.638; 208.365; 0.143; 127.492
579.642; 203.385; 0.1359; 129.087
581.622; 194.521; 0.1305; 130.908
583.638; 186.964; 0.1251; 134.141
586.062; 184.793; 0.1211; 135.906
588.558; 176.116; 0.1176; 133.639
590.922; 169.83; 0.1155; 135.895
592.902; 161.983; 0.1133; 136.88
594.882; 155.067; 0.1086; 139.421
596.862; 149.397; 0.1025; 142.635
599.358; 142.278; 0.0966; 140.242
601.338; 135.235; 0.0839; 134.141
606.12; 129.937; 0.0807; 129.883
608.598; 122.366; 0.0744; 119.235
613.002; 112.834; 0.0644; 105.647
614.982; 109.178; 0.0572; 104.352
616.98; 105.605; 0.0519; 101.95
619.8; 99.0153; 0.0455; 96.8749
621.798; 93.3788; 0.0419; 91.9721
623.802; 88.8347; 0.0391; 88.491
625.8; 85.6332; 0.0369; 76.1923
627.798; 83.2441; 0.0345; 63.8815
630.342; 77.2166; 0.033; 51.9733
632.322; 73.8379; 0.0295; 40.3849
634.362; 71.005; 0.0286; 27.4868
636.438; 69.8961; 0.0266; 18.1917
638.442; 67.4771; 0.0237; 10.8929
