Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Polyurethane, type PIR;;;;Self-supporting double skin steel faced polyurethane insulated sandwich element (sandwich panel);;;ISO 5660;SURSHIP-FIRE Project, VTT Research Report No. VTT-S-11586-09;test date 9.10.2008, specimen consisted of insulation material only (no steel faces); Owner Huurre Insulation Oy, Finland;;1;2009-04-06 13:17:39
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;3;79;18.7;35.5;30.7;12.09;13.6;7.1;475;344;0.00884;50;39
VectorData
Time (s);HRR (kW/m2);SPR (m2/s)
170;25.16438869;0.005881395
171;25.54188068;0.009595338
172;26.24026176;0.005232243
173;26.25268406;0.00682847
174;26.24531629;0.009742037
175;25.92532775;0.006339565
176;25.92263324;0.0078696
177;25.98659802;0.009600488
178;26.14827815;0.005205273
179;26.15989843;0.007742729
180;25.72557541;0.00861795
181;25.00162531;0.006276797
182;24.75585992;0.00851089
183;25.08666408;0.010034851
184;25.15798008;0.007122406
185;24.71732665;0.007611266
186;24.66923685;0.009856949
187;24.26951075;0.006369897
188;24.32982112;0.00936135
189;24.72499395;0.010205723
190;24.98518977;0.006141751
191;24.80519701;0.009306865
192;24.75062314;0.008550747
193;24.82583873;0.006496639
194;24.12088683;0.008080664
195;24.06947541;0.010816001
196;23.98964663;0.007063432
197;23.83938049;0.01042825
198;23.69220845;0.008682042
199;23.87639081;0.006527041
200;23.80822003;0.010980584
201;24.16388332;0.011971776
202;23.85171593;0.010446588
203;24.03585042;0.010919636
204;23.78051214;0.009225728
205;23.59461683;0.005066051
206;23.71963385;0.009384251
207;24.19862423;0.009515876
208;24.15302468;0.008362657
209;24.00236936;0.011254344
210;23.63736506;0.010325441
211;23.97605219;0.006030167
212;24.07568299;0.009912564
213;24.27410667;0.009592628
214;24.16182254;0.006963188
215;23.81966846;0.010328639
216;23.78637571;0.006201718
217;23.96460948;0.008328042
218;24.04435993;0.012121008
219;24.26238347;0.00742959
220;24.1336078;0.008407963
221;24.17686344;0.010695637
222;24.44313731;0.008105585
223;24.35663249;0.007443807
224;24.6949284;0.011466463
225;24.57067446;0.006755928
226;24.49744882;0.007694429
227;24.3337378;0.009886711
228;24.25014673;0.006970174
229;25.14147554;0.009583231
230;25.80960398;0.010443247
231;25.87525595;0.007043015
232;25.91389783;0.009735791
233;25.76377477;0.009066188
234;25.61113671;0.005281756
235;25.50522413;0.009196118
236;25.63300433;0.008021246
237;25.96265037;0.00429432
238;25.75053266;0.009424004
239;25.56224728;0.007641823
240;25.60633413;0.005894909
241;25.84892781;0.010466343
242;25.2617436;0.009776943
243;25.01153559;0.00654078
244;25.00807932;0.011176317
245;24.90076879;0.008155783
246;24.94443976;0.007012572
247;25.07247553;0.008431708
248;25.23367904;0.007866518
249;25.10341298;0.007338405
250;24.90876761;0.008612416
251;24.31787639;0.006780423
252;23.93769583;0.007262721
253;23.87613016;0.009641869
254;24.18421702;0.005091446
255;24.43309696;0.007478784
256;23.99447607;0.009260162
257;23.749905;0.006171325
258;23.01831086;0.006536527
259;22.77992987;0.008255342
260;22.77292502;0.005221816
261;22.72463514;0.008749573
262;22.6965369;0.010498237
263;22.50184892;0.005281425
264;22.48147806;0.008507123
265;22.02286889;0.009666366
266;22.00737358;0.005991767
267;21.99037812;0.006890862
268;21.80244569;0.007374063
269;21.7450293;0.003665089
270;21.94050779;0.008234524
271;21.94416436;0.008080634
272;22.36226503;0.003622306
273;22.00828595;0.008973871
274;21.98517105;0.007265985
275;21.88947536;0.004301536
276;22.00749494;0.007607986
277;22.10736901;0.008800847
278;22.29070225;0.006366826
279;21.34331665;0.008794881
280;21.07383725;0.007719726
281;20.98305809;0.004104064
282;20.9572267;0.007917863
283;21.05347599;0.007872607
284;20.89979782;0.004893242
285;20.83762353;0.007477817
286;20.79226558;0.008092062
287;20.5884465;0.002964108
288;20.6658121;0.008604335
289;20.8704897;0.005170789
290;21.19244229;0.004028486
291;20.82273154;0.007262357
292;20.84889994;0.006206854
293;20.90579663;0.003542996
294;20.85563822;0.006418261
295;21.25195715;0.004402274
296;20.86048292;0.004107085
297;20.55518933;0.007359839
298;20.54325861;0.002952467
299;20.55838959;0.00444091
300;20.92225402;0.007454815
301;21.05351798;0.005254457
302;21.19823052;0.003421429
303;20.92541305;0.007291412
304;20.74572619;0.005187311
305;20.94258567;0.003535855
306;20.95525284;0.007560828
307;21.09884315;0.00393001
308;20.92098355;0.003425892
309;20.74161766;0.006583462
310;20.50713578;0.005142382
311;20.43523166;0.003635384
312;20.67369783;0.006192387
313;21.10713811;0.003083131
314;20.81561105;0.002799286
315;20.48735167;0.006445937
316;20.81779349;0.00354229
317;20.87361113;0.003683219
318;21.73446336;0.006594847
319;22.16496034;0.004462727
320;22.0153333;0.002232721
321;21.94577894;0.007772384
322;21.90136255;0.004165269
323;21.85682507;0.004703223
324;22.077921;0.00693931
325;22.32662115;0.004691983
326;22.16951862;0.002949198
327;21.96316302;0.006917073
328;22.04896695;0.003958453
329;21.83833516;0.003054223
330;22.23362583;0.007170305
331;22.16681253;0.003195216
332;21.9479562;0.004356087
333;21.58647834;0.006499419
334;21.63483396;0.003725598
335;21.80923298;0.003349119
336;22.16837061;0.006346339
337;22.26989122;0.003099588
338;22.12482332;0.003545785
339;21.89007395;0.007235257
340;21.79317663;0.004171695
341;21.69064848;0.00270659
342;21.95730054;0.005018017
343;22.08335657;0.003629384
344;21.93708968;0.001674125
345;21.5835143;0.006578162
346;21.70316561;0.004171321
347;21.77820667;0.002228972
348;21.931519;0.005720487
349;21.95244975;0.005563194
350;21.69309075;0.002548527
351;21.56101523;0.005944648
352;21.44631337;0.00511329
353;21.96912063;0.002281119
354;22.04671248;0.005649367
355;21.93609699;0.006009199
356;21.67935302;0.002789019
357;21.61000171;0.004899715
358;21.21107271;0.006864703
359;21.00025419;0.001556281
360;21.0446326;0.004210733
361;20.89117522;0.005403471
362;20.61979975;0.00270576
363;20.80845104;0.004265247
364;20.55194086;0.007622867
365;20.82719519;0.004254592
366;20.78985429;0.004410096
367;20.5451906;0.007348227
368;20.30693182;0.002954185
369;20.15423832;0.00280041
370;20.39343529;0.005664526
371;20.74013958;0.002175523
372;20.7569479;0.002853671
373;20.41173103;0.006708895
374;20.48786719;0.002403945
375;20.35147639;0.003737423
376;20.51868507;0.006049328
377;20.58015478;0.002609294
378;20.53015742;0.003136296
379;20.63489212;0.006157663
380;21.21224563;0.002633911
381;21.36076158;0.003057969
382;21.80663173;0.006658453
383;21.88440225;0.002523285
384;21.90835057;0.002832885
385;21.66964254;0.005665376
386;21.44403134;0.004207974
387;21.49363584;0.002664172
388;21.6527293;0.005724559
389;21.67179164;0.003638967
390;21.63360157;0.002477394
391;21.53802974;0.006154461
392;21.43231744;0.003919824
393;21.37281795;0.002496803
394;21.43178793;0.006787394
395;21.78511049;0.005408134
396;21.63808489;0.002085023
397;21.47686962;0.006753488
398;21.3668588;0.003637128
399;21.35096703;0.003837918
400;21.54333504;0.00638381
401;21.62031495;0.005891972
402;21.48144284;0.001783933
403;21.37995195;0.004841563
404;21.43624695;0.005740138
405;21.65676542;0.002120311
406;21.74980667;0.004851156
407;21.83621528;0.00541397
408;21.45250085;0.001809039
409;21.55263474;0.003661614
410;21.3592618;0.006012174
411;21.27716151;0.00252915
412;21.63588259;0.004904916
413;21.63687679;0.00549652
414;21.59362163;0.002454657
415;21.5122444;0.003312619
416;21.42625264;0.006528085
417;21.43399464;0.002937475
418;21.75983169;0.002619761
419;21.82252298;0.006801344
420;21.60711;0.004339948
421;21.45968331;0.001890392
422;21.30478744;0.005726747
423;21.48829387;0.004820267
424;21.58828523;0.001541995
425;21.60870167;0.005596971
426;21.53891611;0.004809646
427;21.30857801;0.002235064
428;21.33128062;0.004196469
429;20.61205842;0.005869661
430;20.72704666;0.002029015
431;20.30963492;0.00471966
432;20.13290764;0.005816933
433;19.9220117;0.003102475
434;20.00051182;0.003117407
435;20.43849507;0.00594471
436;20.55199048;0.002417936
437;20.19205189;0.002931216
438;20.03087586;0.00594497
439;19.9000562;0.003252676
440;19.94610945;0.003204008
441;20.08916452;0.006121874
442;20.18307299;0.006088731
443;20.27399934;0.001087039
444;19.83038211;0.004690069
445;19.80107474;0.005955341
446;19.9957069;0.004253979
447;20.27105741;0.003050039
448;20.32649193;0.006094504
449;19.99140938;0.001709566
450;19.79253442;0.003156591
451;19.78050708;0.006043301
452;20.02331364;0.002276851
453;20.19299959;0.001782624
454;20.36088689;0.004826143
455;20.30625675;0.005405577
456;20.20953817;0.004462454
457;20.0160437;0.000172707
458;20.26967727;0.004984265
459;20.4869792;0.005897104
460;20.69744775;0.002234857
461;20.60221833;0.003481554
462;20.30978761;0.004756112
463;20.11827165;0.001749129
464;20.2069083;0.000980815
465;20.57383912;0.005238678
466;20.499679;0.004372288
467;20.28530189;0.002423025
468;20.10244551;0.004460958
469;20.07205197;0.006123112
470;19.22225772;0.001472854
471;19.40912433;0.002505275
472;19.45010056;0.005256891
473;19.10132862;0.003109376
474;18.9686472;0.000561367
475;19.01682229;0.005297829
476;19.20053186;0.005328886
477;19.35581756;0.002496111
478;19.28196871;0.002249902
479;19.10700116;0.006033162
480;19.23581329;0.003713476
481;18.37550251;0.001677397
482;18.43266016;0.005554781
483;18.58854431;0.005426439
484;18.45058744;0.000813693
485;18.31466931;0.002376989
486;18.07525659;0.005639395
487;18.33643344;0.00309581
488;18.60192672;0.000690538
489;18.89798128;0.004255636
490;18.63994067;0.005077733
491;18.50504777;0.002358597
492;18.60701526;0.001990537
493;18.6095351;0.004530601
494;18.77999749;0.003563601
495;18.84438771;0.00108735
496;18.50047105;0.003728907
497;18.34233305;0.005183984
498;18.22671789;0.001561129
499;18.29234557;0.000552537
500;18.62640269;0.005045327
501;18.57348197;0.004331805
502;18.32910564;0.000391715
503;18.29393207;0.002354245
504;18.4403559;0.004556149
505;18.41389273;0.002048358
506;18.67233317;0.00059205
507;18.63348504;0.003231779
508;18.43464295;0.004733457
509;17.54892393;0.001584899
510;17.09134382;0.001875994
511;17.01881333;0.003886206
512;17.01885979;0.0034384
513;17.082218;0.000276764
514;16.76664365;0.00322004
515;16.37351667;0.004726728
516;16.14971841;0.0014524
517;16.34495181;0.001008175
518;16.98555355;0.004653004
519;17.04778444;0.002521902
520;16.84280075;0.00021108
521;16.69783796;0.003374905
522;16.58708737;0.005290411
523;16.82924162;0.001454704
524;17.24878384;0.001179493
525;17.22323037;0.004355363
526;17.00014186;0.004019472
527;16.93383947;9.16E-05
528;17.01394827;0.003124181
529;17.24637617;0.005140285
530;17.45509097;0.002512574
531;17.53872237;0.000562442
532;17.36287711;0.004568125
533;17.47776277;0.004530076
534;17.360936;0.000965717
535;17.78326432;0.001786606
536;17.79654123;0.004280802
537;17.81589938;0.002346586
538;17.75368853;0.000990427
539;17.76093043;0.00304447
540;18.60111989;0.004487254
541;18.99462987;1.11E-05
542;19.05031932;0.001123156
543;18.60470461;0.003180283
544;18.59544309;0.005291556
545;18.45423521;0.000542617
546;18.6427043;0.001388212
547;18.92873887;0.00490179
548;18.90036284;0.003770412
549;18.59143119;-0.000891122
550;18.3814484;0.002597352
551;18.50092996;0.004595896
552;18.6873395;0.002498014
553;18.86078617;-0.000212733
554;18.84318014;0.003287808
555;18.61660828;0.003168208
556;18.37537082;0.000995609
557;18.59905749;0.001049542
558;18.64926689;0.003849645
559;18.85980001;0.001064533
560;18.84728021;-0.000337199
561;18.90739739;0.003041859
562;18.22450282;0.005564113
563;17.93602709;0.000225586
564;17.73365417;9.01E-05
565;18.05435354;0.00356276
566;17.96506273;0.002863597
567;17.93228036;-0.000107461
568;17.83289447;0.002333487
569;17.01957825;0.004363445
570;16.9245244;0.000138348
571;17.17663131;-0.00037934
572;17.05514447;0.003824898
573;16.79391471;0.002630985
574;16.69036907;-0.000801786
575;16.73365506;0.002277743
576;16.48003646;0.004228761
577;15.88625393;0.001062178
578;15.59184788;0.000632292
579;15.38749293;0.003709809
580;15.44020416;0.002172787
581;15.57341509;-0.000360586
582;15.84027344;0.001258331
583;15.7195836;0.003582503
584;15.76154281;0.000228062
585;15.45134818;-0.000457453
586;15.47191219;0.00275599
587;15.77075328;0.003940295
588;15.95463785;-6.00E-05
589;16.23185681;0.001601068
590;16.07387588;0.003166831
591;15.95439858;0.001008227
592;15.94338017;-0.001428483
593;16.15536749;0.003296732
594;16.51133726;0.001862096
595;16.28420826;-0.000733236
596;15.99984596;0.000306375
597;16.15782056;0.004129878
598;16.25990813;0.000308977
599;16.51014506;-0.000346627
600;16.68695358;0.00217975
601;16.58469693;0.003043144
602;16.18068813;-0.001059033
603;16.22881368;0.001538112
604;16.2005759;0.003598148
605;16.24847992;0.000985815
606;16.37146878;-0.00181459
607;16.30722671;0.003186415
608;16.18296412;0.002268956
609;15.78184344;-0.00110917
610;15.40724133;0.001683386
611;15.30955901;0.003643552
612;15.56966803;0.000590745
613;15.15058769;0.000570277
614;14.89446811;0.003160089
615;15.13161691;-0.000207963
616;15.06124727;-0.001304902
617;15.31767845;0.001784714
618;15.47468193;0.002242538
619;15.42723409;-0.001462997
620;15.32842368;0.001623205
621;15.22433935;0.00398049
622;15.39572029;0.000423207
623;15.62400459;-0.000746441
624;15.62920678;0.003258105
625;15.25558491;-6.70E-05
626;15.21831595;-0.001397023
627;15.2280608;0.001208578
628;15.19988263;0.002887073
629;15.61501983;-0.001448601
630;15.45196817;-0.000249365
631;15.40880405;0.003450816
632;15.27876771;0.001028782
633;15.36524659;-0.001822994
634;15.38294983;0.001480314
635;14.92041408;0.00242983
636;14.72065704;-0.000437942
637;14.47403989;0.001049637
638;14.16971065;0.003314067
639;14.23144364;-0.000207122
640;14.47552545;-0.002119905
641;14.90916428;0.002498061
642;14.98688708;0.001735177
643;14.8631089;-0.00168998
644;14.69573023;0.000765759
645;14.81023429;0.003434934
646;14.80520885;-0.000871467
647;15.09200708;-0.000625049
648;15.08114721;0.002414702
649;14.73080458;0.002440505
650;14.63196273;-0.001275487
651;14.49054266;0.000945071
652;14.82841906;0.002915855
653;14.94706767;0.000320232
654;14.82760153;-0.002118909
655;14.4520646;0.001621688
656;14.35506361;0.001929405
657;14.39953022;-0.001060977
658;14.64917442;-0.000319473
659;14.65590705;0.003332887
660;14.57309596;0.00103555
661;14.29284557;-0.001087281
662;14.20056856;0.000940867
663;14.12232181;0.003982581
664;14.9032437;-0.000728446
665;14.96652884;-0.000465367
666;14.69119182;0.001599632
667;14.53804933;0.001480663
668;14.55913;-0.000910213
669;14.63632617;0.00183875
670;14.94733176;0.0024467
671;15.06244919;-0.000541491
672;14.74931522;-0.001144283
673;14.68348801;0.003832672
674;14.6901981;0.001574441
675;14.86086264;-0.001426022
676;15.12585537;0.001421622
677;14.90531677;0.003123293
678;14.57301349;-0.001541185
679;14.26210319;-0.000444896
680;14.15102533;0.002366124
681;14.11088764;0.000470148
682;14.29559054;-0.001514449
683;14.1551862;0.001820437
684;14.02053451;0.00182355
685;13.8556688;-0.00146683
686;13.93681273;9.22E-06
687;14.20104233;0.002878514
688;14.61254915;0.001353351
689;13.58908095;-0.001183841
690;13.21717898;0.001765488
691;13.25257719;0.001905176
692;13.72841061;-0.001456656
693;13.65453478;-0.000883195
694;13.8202075;0.003039766
695;13.78552769;0.000626241
696;13.93471181;-0.001386684
697;13.82853108;0.001315716
698;13.82820807;0.002751187
699;13.96091165;-0.000893992
700;14.19709672;0.000156968
701;14.0454271;0.002299087
702;13.84396384;0.001161205
703;13.75932984;-0.002292565
704;13.77925497;0.001666702
705;13.92596355;0.001840814
706;14.24460385;-0.00280553
707;14.31090259;0.001395653
708;14.2500444;0.000942604
709;14.37548168;-0.001829635
710;14.12166497;0.001829921
711;14.52158127;-0.000388407
712;14.46928244;-0.00215791
713;14.17970662;0.002657636
714;14.12096704;-0.000603967
715;14.21327046;-0.001496678
716;14.27258009;0.00145204
717;14.46604123;0.000329912
718;14.40422226;-0.002179138
719;14.15066414;0.002516507
720;13.99096658;0.001008655
721;13.9877289;-0.002469724
722;14.04861194;0.001291794
723;14.07076651;0.000972971
724;14.06866983;-0.001938406
725;13.6804207;0.001526047
726;13.92877696;0.001725564
727;14.03558505;-0.00215408
728;14.12166915;0.001677212
729;14.02518576;0.000684243
730;13.92697256;-0.001545349
731;13.87891861;0.000598944
732;13.73560519;0.00192817
733;12.95725038;-0.002088197
734;12.92771157;-0.000209888
735;13.08183426;0.002283917
736;13.14895059;-0.001035472
737;12.78045268;-0.001137279
738;12.69856078;0.001922248
739;12.63890751;-0.000258208
740;11.99428592;-0.001614573
741;11.99157764;0.003256202
742;11.43378919;-0.000378596
743;11.38685456;-0.001630137
744;11.50147768;0.001698121
745;11.2808863;0.000859951
746;11.56124632;-0.00174305
747;11.82420642;0.002275154
748;11.87573494;0.000649623
749;11.68026651;-0.002912787
750;11.61694987;0.001010969
751;12.04305449;0.001318927
752;12.22040656;-0.00191359
753;12.27404369;0.000173793
754;12.17889037;0.002127324
755;12.08605544;-0.001827024
756;12.09972843;0.00026617
757;12.11343764;0.001815794
758;12.45340854;-0.000599432
759;12.35027508;-0.000865263
760;12.29714673;0.003016315
761;12.0579069;-0.001379945
762;11.98279624;-0.002111104
763;12.07002378;0.001422364
764;12.44928829;0.000917246
765;13.12430291;-0.001198754
766;13.14489831;0.001645619
767;13.17072564;0.000921358
768;13.20485351;-0.001941982
769;13.1860325;0.000641519
770;13.0278175;0.001274848
771;13.07065252;-0.002200592
772;12.70350771;-0.000704912
773;12.84877326;0.002699094
774;12.76797545;-0.002271925
775;12.84238773;-0.001127438
776;13.11642109;0.002440111
777;13.08357497;0.00107599
778;12.82033581;-0.001772197
779;12.94025936;0.001854978
780;12.85157315;0.001366105
781;12.97804582;-0.001488437
782;13.22215884;0.000108691
783;13.00583832;0.002797203
784;12.83835612;-0.002245378
785;12.13312557;0.000360455
786;12.23104309;0.002323407
787;12.47307994;-0.001767699
788;12.67349793;-0.001242924
789;12.46417882;0.001698194
790;12.34480303;-0.00076384
791;12.30599841;-0.002691199
792;12.523943;0.002598603
793;12.52932425;0.000317061
794;12.70504803;-0.00131391
795;12.66266122;0.000399047
796;11.48581504;0.002061922
797;11.2281432;-0.002559429
798;11.20601033;-0.00104004
799;11.51171601;0.002660196
800;11.43915281;0.000646039
801;11.35920304;-0.001952105
802;11.20917161;0.002062447
803;11.11470858;-0.00014327
804;11.21326923;-0.002073913
805;11.59944156;0.000138214
806;11.83512255;0.001576357
807;11.48743414;-0.00243939
808;11.513206;-0.000875534
809;10.617762;0.00195381
810;10.5707414;-0.000808259
811;10.95650538;-0.002275855
812;10.84008295;0.002037244
813;10.70461636;0.001695498
814;10.64520133;-0.001747905
815;10.68016363;0.000280961
816;10.78061331;0.001662695
817;11.03189084;-0.001435361
818;10.00458002;-0.001212446
819;9.41065591;0.002516932
820;9.550312763;-0.001127974
821;9.289235575;-0.00178921
822;9.681716752;0.000818949
823;9.834313393;0.00168436
824;9.660214114;-0.003021541
825;9.154556412;-0.000288405
826;9.190511127;0.00156956
827;9.0825325;-0.00066351
828;9.234888106;-0.001175495
829;9.368950699;0.002352529
830;9.339625536;-0.000313827
831;9.005235416;-0.002046499
832;9.172457882;0.00134389
833;9.296622237;0.000937345
834;9.487155167;-0.002466495
835;9.544185145;4.77E-05
836;9.3109969;0.00202178
837;8.873594747;-0.001651825
838;8.798117541;-0.001561544
839;8.778460989;0.001474107
840;8.887824346;0.000130519
841;8.633107727;-0.00248455
842;8.642520015;0.001386745
843;8.507033762;0.001442837
844;8.32592867;-0.001261666
845;8.584454113;-0.001436779
846;9.04343882;0.002503071
847;9.005752203;-0.000889331
848;8.619725728;-0.001859463
849;8.54008394;0.000884233
850;8.526378504;0.00197301
851;8.600549446;-0.00305805
852;8.846627855;9.35E-05
853;8.846855669;0.001362524
854;8.667878682;-0.001260912
855;8.391680202;-0.002377403
856;8.483623037;0.002214682
857;8.768143559;-0.000104307
858;8.817927036;-0.002813407
859;8.794137776;0.001169656
860;8.511805137;0.001265717
861;7.898058866;-0.002363366
862;7.855585648;0.000326843
863;7.993743827;0.002139227
864;8.253381295;-0.0021087
865;8.08965599;-0.001688156
866;8.279205739;0.001468107
867;8.037377013;-2.45E-05
868;8.126356109;-0.002715878
869;8.230386683;8.33E-07
870;8.609823507;0.00125362
871;7.638068872;-0.001776845
872;7.204461772;-0.002203174
873;7.395913433;0.002392033
874;7.455945774;0.000168982
875;7.561268548;-0.002161679
876;7.591023995;-0.000161111
877;6.574512976;0.002115005
878;6.417348544;-0.002745252
879;6.186407432;-0.002074219
880;6.368326761;0.001214149
881;6.763736978;0.001354414
882;6.732182604;-0.002705827
883;6.678753213;-9.85E-05
884;5.493935985;0.002013882
885;5.305632464;-0.000249208
886;5.350790043;-0.002657282
887;5.589421995;0.001623088
888;5.692446257;0.000365507
889;5.592106057;-0.002789521
890;4.574915563;-0.001552998
891;4.405614892;0.002506909
892;4.414908976;-0.00111636
893;4.729696791;-0.002625564
894;4.786926336;1.96E-05
895;3.913358458;0.001996112
896;3.614581915;-0.002363929
897;3.487110848;-0.001300284
898;3.636669168;0.00217924
899;3.791136417;0.000662739
900;3.710110266;-0.00314277
901;2.813469693;-4.87E-05
902;2.498005422;0.00190123
903;2.469090464;-0.000989084
904;2.684092494;-0.002237028
905;2.836592996;0.001617348
906;1.883838743;-0.000104359
907;1.610296851;-0.002388432
908;1.590788165;-0.000377208
909;1.365841626;0.001863306
910;1.534404581;-0.000939947
911;1.810587331;-0.002396625
912;0.781895266;0.001702259
913;0.458422052;0.002259007
914;0.444257248;-0.002165563
915;0.560102309;-0.001536072
916;0.692588251;0.001700004
917;1.040066683;-0.000679618
918;0.954927228;-0.00275285
919;0.699416543;0.00092109
920;0.534546675;0.001329462
921;0.510697807;-0.001962302
922;0.185658474;-0.001975438
923;0;0.001633208
924;0;0.00101633
925;0;-0.002278663
