Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
PVC wall carpet;paper plasterboard;;;;;;ISO 5660;EUREFIC;CS000032_EUREFIC10;;1;2003-08-05 13:37:05
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;14;68;10.7;47;34;16.1;6.6;NA;NA;101;0.01;;
VectorData
Time (s);HRR (kW/m2);MLR (g/s);SEA (m2/kg)
137.898; 46.1462; 0.0634; 27.4618
139.902; 47.4625; 0.0637; 26.6548
141.9; 47.9959; 0.0623; 25.0643
144.438; 47.3102; 0.0632; 25.5389
146.718; 46.245; 0.062; 27.2096
148.74; 45.7365; 0.0599; 27.4053
150.738; 45.9381; 0.059; 27.3958
152.718; 45.9813; 0.0605; 27.122
155.238; 46.6358; 0.0592; 24.8222
157.218; 46.4659; 0.0572; 20.9933
159.222; 45.4554; 0.0573; 22.6382
161.22; 44.9555; 0.0554; 24.5301
163.218; 44.4856; 0.0547; 26.6661
165.798; 42.9402; 0.0543; 32.1281
167.802; 41.9242; 0.0561; 38.2604
170.058; 41.701; 0.0561; 44.8203
172.062; 40.9036; 0.0571; 54.788
174.06; 40.3309; 0.0538; 68.0103
176.538; 37.3482; 0.0528; 82.5967
178.518; 34.4721; 0.0512; 101.406
180.498; 31.3726; 0.0514; 111.753
182.502; 29.8055; 0.0504; 120.39
184.482; 28.9954; 0.0525; 123.413
186.978; 28.1724; 0.0525; 121.36
188.982; 27.3404; 0.0501; 125.69
191.262; 25.9601; 0.0487; 139.099
193.26; 22.8649; 0.0488; 149.803
195.258; 21.2028; 0.0485; 159.886
197.742; 19.6408; 0.0475; 172.101
199.722; 17.8833; 0.0494; 171.503
201.72; 17.977; 0.0468; 164.792
203.718; 17.9544; 0.0449; 159.216
205.722; 17.1701; 0.0431; 156.961
208.2; 17.9548; 0.0438; 149.535
210.198; 17.3682; 0.0425; 140.062
212.178; 17.2327; 0.0453; 129.72
214.422; 17.126; 0.0477; 118.538
216.42; 16.4926; 0.0462; 105.281
218.94; 16.4778; 0.0463; 94.458
220.92; 17.0162; 0.0463; 88.0081
222.918; 17.0402; 0.045; 80.6976
224.94; 16.6661; 0.0418; 74.0859
226.938; 17.162; 0.0433; 68.534
229.422; 16.3934; 0.0417; 63.6881
231.378; 16.4518; 0.0408; 58.1586
233.358; 16.6332; 0.0408; 55.06
235.32; 16.2544; 0.0429; 51.782
237.498; 16.0317; 0.0415; 47.7351
239.982; 16.205; 0.0423; 44.1597
241.98; 16.6816; 0.0427; 41.4103
243.96; 16.3165; 0.0425; 38.2752
245.958; 15.179; 0.0406; 36.0098
247.98; 15.6278; 0.042; 35.0915
250.542; 15.8497; 0.0412; 34.2506
252.54; 15.9865; 0.04; 31.9857
254.52; 15.2933; 0.0403; 30.6738
256.5; 15.1594; 0.0408; 29.5675
258.762; 15.7409; 0.0403; 28.0948
261.198; 15.9091; 0.0403; 27.0107
263.202; 15.6246; 0.0401; 27.195
265.182; 14.9598; 0.04; 26.157
267.18; 14.8748; 0.0402; 24.3711
269.178; 15.4567; 0.0397; 22.1551
271.68; 14.406; 0.0392; 20.627
273.642; 14.3117; 0.0398; 18.5524
275.622; 14.4958; 0.0395; 17.5843
277.62; 15.4159; 0.0394; 16.0855
279.6; 15.4732; 0.0398; 14.5926
282.402; 14.8002; 0.0402; 12.4157
284.382; 14.7313; 0.0397; 10.6997
286.38; 14.5165; 0.0405; 9.012
288.378; 14.0623; 0.039; 8.1652
290.382; 14.2296; 0.0377; 7.0097
292.842; 14.2479; 0.0377; 6.6422
294.84; 14.1699; 0.0386; 6.0922
296.82; 13.9464; 0.0372; 5.2005
298.818; 13.6134; 0.0389; 4.0403
300.822; 13.8769; 0.0393; 3.6166
303.258; 13.7464; 0.0375; 3.2461
305.502; 13.1923; 0.0375; 3.4242
307.5; 14.1075; 0.0388; 3.819
309.498; 13.4406; 0.0385; 3.9093
311.502; 13.9642; 0.0389; 4.2117
313.998; 14.518; 0.0403; 4.0582
316.002; 14.5435; 0.0358; 3.7214
318; 12.8502; 0.035; 3.4159
319.998; 12.9839; 0.0344; 3.6153
321.96; 13.7743; 0.0344; 3.9384
324.498; 14.3139; 0.0325; 4.303
326.778; 13.7887; 0.0374; 4.4374
328.782; 12.7602; 0.0371; 4.7809
330.798; 13.2189; 0.0372; 5.1334
332.802; 12.8944; 0.0363; 4.5739
335.34; 13.3563; 0.0392; 4.1895
337.338; 12.3069; 0.0374; 3.5254
339.342; 12.6846; 0.0368; 3.1096
341.322; 13.0634; 0.0354; 2.4628
343.302; 12.4064; 0.0366; 2.4671
345.822; 12.3013; 0.0355; 2.1187
347.82; 12.3824; 0.0363; 1.6365
350.082; 12.1834; 0.0374; 1.0467
352.122; 12.7031; 0.0391; 0.5401
