Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Polyamide PA12;;;;E2A-2;Cable containment;;ISO 5660;TRANSFEU;;TRANSFEU;1;2012-06-20 13:20:13
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
25;22;473.11;86.1;;;;;28.68;;848.64;;225.26;0.00943;;2011-06-18;c_EW_E2A-2_3;;;;;;;;;;;;;;;
VectorData
Time (s);HRR (kW/m2);SPR (m2/(m2*s))
966;31.94043713;0.327241433
968;31.89180425;0.257434014
970;31.83554011;0.33673951
972;31.74222505;0.16837832
974;32.42828454;0.268380426
976;32.44601169;0.178762901
978;32.4703705;0.079384095
980;32.66986602;0.13920653
982;32.55213617;0.159036962
984;31.76120783;0.079361699
986;31.72438932;0.119051187
988;31.93200179;0.07919769
990;31.5164977;0.089083795
992;31.93144778;0.138638279
994;31.75315344;0.158080631
996;31.74351196;0.168628849
998;32.21270874;0.129175282
1000;31.50438518;0.128979393
1002;31.63009196;0.188455116
1004;31.64899549;0.14907209
1006;32.08609245;0.19910226
1008;31.9844475;0.148992378
1010;32.41231345;0.217752449
1012;32.48277628;0.218122725
1014;31.58023402;0.208619378
1016;31.9848041;0.188392342
1018;32.41565133;0.24829695
1020;31.56075689;0.237926149
1022;31.7266323;0.32561714
1024;31.7584765;0.346389265
1026;31.90683331;0.325342428
1028;31.5034388;0.366065955
1030;31.80615335;0.385243912
1032;31.70101561;0.376651021
1034;31.63375581;0.337069198
1036;31.13805573;0.376634054
1038;31.22728528;0.376786816
1040;31.50693031;0.395776127
1042;31.83363788;0.455925434
1044;31.58205562;0.466780803
1046;31.45317588;0.425542309
1048;31.51836006;0.407212329
1050;31.4769687;0.407133078
1052;31.36478089;0.376022387
1054;31.598799;0.416330896
1056;31.47408335;0.446029616
1058;31.61237613;0.475706528
1060;32.05671893;0.426063974
1062;31.57259605;0.39621807
1064;31.60965997;0.415705907
1066;31.97561792;0.356816075
1068;31.63343592;0.427054777
1070;31.42643777;0.356818889
1072;31.98598902;0.357437817
1074;31.67373591;0.33759036
1076;31.68746268;0.336988365
1078;32.0117095;0.24782997
1080;31.62889241;0.277457042
1082;31.65644573;0.406238392
1084;32.03965956;0.40636195
1086;31.63588236;0.357334146
1088;31.6022807;0.426103832
1090;31.80375081;0.396275215
1092;31.89520421;0.455855105
1094;31.23921079;0.456441431
1096;31.65502555;0.426004896
1098;31.6275499;0.366448014
1100;31.66149046;0.387158832
1102;31.59085993;0.4167111
1104;31.53062651;0.426765145
1106;31.31367716;0.406113799
1108;31.69605918;0.474644034
1110;31.68699556;0.445883395
1112;31.77601702;0.436076127
1114;32.02499827;0.416907863
1116;31.88028245;0.416979388
1118;31.96555079;0.396452931
1120;31.53803831;0.43612032
1122;31.86248037;0.436098224
1124;31.66307615;0.426248404
1126;31.84922711;0.367294527
1128;31.48388857;0.41633565
1130;31.55620093;0.357367648
1132;31.60354508;0.35687721
1134;31.86301444;0.377428262
1136;31.4886024;0.267555087
1138;31.94709009;0.258167348
1140;32.13019055;0.19851007
1142;32.2093031;0.218018896
1144;32.07921008;0.27735203
1146;31.84531902;0.218080579
1148;31.28806444;0.267625076
1150;31.69473764;0.247831396
1152;31.47290111;0.228431892
1154;31.06822248;0.277571163
1156;31.45967147;0.277992727
1158;30.91209173;0.288051895
1160;31.44304376;0.297313557
1162;32.23284557;0.22872433
1164;32.26565246;0.278539805
1166;31.82054681;0.307310931
1168;32.30232461;0.347565593
1170;32.61255138;0.308265107
1172;32.463811;0.317700384
1174;32.78400824;0.298364135
1176;32.93684222;0.188687988
1178;32.40982324;0.308206867
1180;32.75275096;0.218350047
1182;32.02278053;0.169093207
1184;32.31851435;0.267607269
1186;32.1030464;0.19746279
1188;32.01001583;0.128824543
1190;32.04915338;0.098746518
1192;32.27169015;0.237764628
1194;32.39746797;0.228681119
1196;32.41213741;0.29841478
1198;32.33709034;0.277954215
1200;32.1487062;0.276256773
