Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
;;;;IN6-1;;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-03-28 15:32:25
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
50;42;448.6;44.01;;;22.5;18.9;20.55;;16.4;;203.4;0.0884;;2011-02-16;c_CID_IN6-1_50b;1.95;;;;;;;;;;;;;;
VectorData
Time (s);HRR (kW/m2);SPR (m2/(m2*s));Mass (g)
618;-1.954241075;2.879809;0.013585436
620;-2.389414077;2.926257;0.010663787
622;-2.074169904;2.875242;0.015912245
624;-2.151283737;2.865593;0.016259863
626;-3.400438206;2.921368;0.018129909
628;-3.118049681;2.872788;0.026303355
630;-4.01834918;2.924213;0.01622469
632;-4.467025272;2.879403;0.020734899
634;-3.908919026;2.874061;0.00526092
636;-3.830587967;2.921781;0.015029438
638;-4.168978457;2.94109;0.022344201
640;-3.717774993;2.870074;0.010863729
642;-2.916665498;2.864219;0.010256467
644;-2.899523438;2.85884;0.009977236
646;-2.577154983;2.880561;0.023600753
648;-1.925836311;2.865158;0.02072203
650;-2.143119553;2.872866;0.019691138
652;-1.359025169;2.936771;0.023040248
654;-1.656979646;2.862376;0.032143472
656;-1.892447526;2.862015;0.008181125
658;-1.437912536;2.926085;0.003960509
660;-1.848665672;2.877013;0.015715994
662;-2.018440188;2.86136;0.013613112
664;-1.601407681;2.860645;0.018063785
666;-1.921376857;2.938581;0.004654379
668;-2.690331857;2.932981;0.01201135
670;-2.589802107;2.873062;0.029003959
672;-3.087954049;2.934771;0.002065046
674;-2.848276418;2.872986;0.014249821
676;-2.395306422;2.861389;0.013901164
678;-1.924139517;2.861196;0.010662189
680;-2.465281846;2.936607;0.013593289
682;-2.783106615;2.874527;0.021150355
684;-2.949441606;2.861174;0.011010331
686;-1.659599651;2.875516;0.013281875
688;-1.384786609;2.938757;0.012300284
690;-3.008221194;2.939558;0.009367865
692;-2.675586864;2.861818;0.010599483
694;-2.559803251;2.866523;0.010932477
696;-3.05235796;2.924307;0.012825577
698;-2.042026301;2.877575;0.005009539
700;-1.897872242;2.86195;0.010825193
702;-2.052745985;2.856156;0.008950813
704;-1.336367142;2.933943;0.017703465
706;-2.020916923;2.861059;0.007401683
708;-2.068240791;2.860566;0.013150069
710;-2.308832097;2.924504;0.005726977
712;-2.971881068;2.878579;0.004740217
714;-2.921914853;2.860435;0.017595574
716;-1.572620263;2.859909;0.006677967
718;-0.99868251;2.941247;1.00E-04
720;0.185329025;2.861914;0.009366074
722;0.739357776;2.86445;0.007629909
724;-0.753771586;2.923781;-0.000327496
726;-1.768282675;2.861884;0.004549668
728;-1.49363927;2.865111;0.018181054
730;-1.943761455;2.860533;0.010778251
732;-1.923905945;2.929274;0.009766749
734;-1.293872701;2.942203;0.01197398
736;-2.433272841;2.867742;0.004367771
738;-3.401250637;2.861157;-0.007255853
740;-3.499357512;2.943745;0.018452365
742;-3.592991965;2.876684;0.017633068
744;-2.771337756;2.892126;0.010224033
746;-2.629643587;2.862245;0.003980147
748;-2.98472435;2.854905;0.011874162
750;-2.676296815;2.937482;0.002147705
752;-1.705093753;2.872143;0.002622359
754;-2.183503074;2.862119;0.013279807
756;-1.592353817;2.865073;0.000919051
758;-2.620435946;2.942668;0.002052514
760;-3.189755286;2.882444;0.010982735
762;-2.801312458;2.774071;0.009484343
764;-2.567712409;2.838574;0.005527445
766;-3.567395975;2.927858;-0.004291131
768;-3.523035201;2.936306;0.013171443
770;-3.799973689;2.936508;0.000523233
772;-2.906257736;2.939637;0.014964578
774;-2.177671029;2.861096;0.00586715
776;-2.465833786;2.864778;0.021591244
778;-2.994642857;2.920521;-0.001433159
780;-2.612071824;2.93769;0.007451401
782;-2.712140566;2.861069;0.003505399
784;-3.723079373;2.865242;0.008460043
786;-3.400108451;2.925231;0.014677631
788;-3.560881604;2.861194;0.003548927
790;-3.591430132;2.938352;-0.006647947
792;-3.436375543;2.921867;-0.0013235
794;-3.821693656;2.862225;0.012902935
796;-3.091673252;2.921309;-7.57E-05
798;-2.366262348;2.866392;0.012647671
800;-2.905568313;2.939402;0.004260926
802;-2.691312797;2.862507;-0.002463886
804;-1.643620862;2.877307;-0.001232694
806;-2.644858265;2.927797;0.009063513
808;-2.754095834;2.939501;-0.003566889
810;-2.795367529;2.934501;0.007657986
812;-2.185495092;2.863662;0.002068811
814;-1.774690134;2.939508;0.006961164
816;-1.720216513;2.865761;0.007149261
818;-1.810664703;2.87629;0.010395838
820;-1.405826198;2.86054;-0.003330382
822;-1.602499732;2.939296;0.010481343
824;-2.168213353;2.877046;0.013105768
826;-2.640542251;2.865308;0.0030518
828;-2.907024056;2.863805;0.015854601
830;-2.985885607;2.862741;0.005164371
832;-2.240338269;2.939074;-0.00149734
834;-1.436327123;2.939206;0.011328248
836;-1.660059656;2.862566;0.003956474
838;-1.158340517;2.862415;-0.003451695
840;-1.493626822;2.939796;0.008631342
842;-1.735983496;2.936836;0.009807933
844;-2.3922673;2.864121;0.000101671
846;-4.090653887;2.858788;0.004525559
848;-3.09586479;2.938714;0.00774698
850;-2.753248313;2.877411;0.004080799
852;-2.976588615;2.86254;0.001786305
854;-2.873608205;2.859543;0.00246598
856;-2.525003831;2.865308;0.000933444
858;-2.804143475;2.862245;0.000512379
860;-3.23108797;2.856539;0.001617735
862;-2.645528883;2.858689;0.004583057
864;-3.155400045;2.935551;0.002863281
866;-2.071115244;2.874253;0.010139333
868;-1.471357572;2.86132;0.003032182
870;-1.760407809;2.864323;0.005147519
872;-1.431707712;2.9198;0.01104516
874;-1.56527546;2.878103;0.002069341
876;-2.139792484;2.924242;0.002482609
878;-1.412110307;2.860632;0.003593159
880;-2.353152042;2.93891;0.001670586
882;-3.149086374;2.936241;0.012015745
884;-1.945482591;2.860185;0.014711817
886;-1.630979463;2.939103;0.000534152
888;-1.856634876;2.941829;0.001436628
890;-1.172241761;2.941731;0.00236927
892;-2.768309139;2.93983;0.004974241
894;-3.231359162;2.878529;0.004269582
896;-3.160779094;2.943195;-0.002940529
898;-3.489290857;2.942814;0.001726582
900;-3.824158559;2.938454;0.004511216
902;-3.478806414;2.938243;0.002757034
904;-3.854071373;2.865279;-0.000229257
906;-3.92059567;2.925905;-0.004712899
908;-2.224310818;2.940352;0.001626787
910;-2.545072672;2.938247;0.023611527
912;-2.613285089;2.880797;0.003494494
914;-2.205361679;2.942352;0.007467881
916;-2.516385714;3.028891;-0.000611502
918;-1.66618979;2.941403;0.004430586
920;-2.307055936;2.866001;0.009564817
922;-3.708078087;2.942268;0.016920854
924;-4.804985969;2.941927;0.013565891
926;-4.635265712;2.939506;0.006539515
928;-4.848851488;2.943615;0.004231481
930;-4.634945713;2.928852;0.000664891
932;-3.529429139;2.865146;-0.003013011
934;-3.327546361;3.02994;-0.005683599
936;-3.597929199;2.943685;0.002155542
938;-4.504291119;2.868078;-0.009040148
940;-4.969107735;2.863064;0.001311488
942;-4.579557769;2.942448;0.001761408
944;-4.643881708;2.949811;0
946;-5.178333802;2.880165;0.003543573
948;-4.454956502;2.88611;-0.0038104
950;-4.783887102;2.930749;0.001777077
952;-4.948837064;2.946141;0.006741492
954;-5.494341398;2.944758;0.017278792
956;-5.360073949;2.86393;0.006958633
958;-4.328720285;2.870733;-0.007430175
960;-3.491279317;2.87062;0.002264841
962;-2.956127565;2.929796;0.001117794
964;-2.791386833;2.941829;0.004699349
966;-1.670897217;2.885901;0.002784116
968;-1.625000641;2.874517;0.004178001
970;-1.585844294;2.941193;-0.000961431
972;-1.229271949;2.942973;-0.005870159
974;-1.557862261;2.943401;-0.001996655
976;-0.779308898;2.944256;-0.005899334
978;-1.525433308;2.930745;-5.06E-05
980;-2.579555626;2.944874;-0.000101533
982;-2.662960369;2.931599;-0.003546297
984;-2.351748518;2.884015;-0.008385025
986;-2.837288233;2.9294;-0.001224551
988;-1.817039378;2.945615;0.000328833
990;-2.34711216;2.884245;0.000277406
992;-2.781706271;2.868856;0.005090304
994;-3.059733639;2.869539;-0.004589005
996;-3.762605888;2.941403;-0.005415306
998;-3.987947724;2.942675;-0.009964162
1000;-3.709732632;2.87867;0.001023123
1002;-3.548810915;2.928843;-0.002739225
1004;-3.954707377;2.939617;-0.003927174
1006;-2.425550123;2.941196;-0.004730814
1008;-2.799214162;2.868962;-0.001614321
1010;-2.869360985;2.941541;0.006491279
1012;-3.255708428;2.940778;-0.000149105
1014;-3.349963017;2.883268;-0.002150001
1016;-3.968131978;2.927593;-0.006721764
1018;-2.323709874;2.947292;-0.006565084
1020;-1.748898285;2.945835;-0.012364818
1022;-2.068090819;2.942349;-0.014972423
1024;-2.892488807;2.944362;-0.003759013
1026;-4.4926734;2.943423;-0.010865911
1028;-3.644485128;2.946564;-0.005496846
1030;-3.121907765;2.942888;0.001542515
1032;-2.649073905;2.944294;-0.002272513
1034;-3.680513282;2.941403;-0.007262347
1036;-3.40167853;2.944245;-0.003575048
1038;-3.935625709;2.940878;-0.009094683
1040;-4.02639679;2.920759;-0.007869773
1042;-2.325223681;2.941508;-0.011921721
1044;-2.856061321;2.940021;-0.012033768
1046;-3.494287552;2.923478;0.001485132
1048;-3.709037214;2.94172;-0.008599422
1050;-3.971209513;2.879412;-0.006548851
1052;-2.887855524;2.942858;-0.009256696
1054;-2.25404665;2.946645;-0.010597282
1056;-2.619306748;2.882043;-0.009859815
1058;-3.356739812;2.927896;-0.009894821
1060;-2.480058656;2.940992;-0.004823358
1062;-1.515471317;2.942042;-0.019176369
1064;-1.248764488;2.86917;-0.020780398
1066;-1.385348897;2.947251;-0.000299094
1068;-3.044766749;2.946673;-0.009638596
1070;-2.481405532;2.88501;0.006728773
1072;-2.694158021;2.872964;-0.011245217
1074;-2.885577822;2.867593;-0.01135567
1076;-2.150812294;2.944767;-0.007316911
1078;-2.186147926;2.946985;-0.008577349
1080;-2.818175361;2.875914;-0.010839189
1082;-2.143477319;2.871917;-0.011276805
1084;-2.416079504;2.93465;-0.008087532
1086;-2.633289748;2.887293;-0.022925444
1088;-2.217818681;2.872122;-0.011944198
1090;-3.460554212;2.943525;-0.014675637
1092;-3.966753308;3.034042;-0.011041325
1094;-3.388999827;2.940791;-0.012182413
1096;-3.913539841;2.941722;-0.009178726
1098;-3.933783932;2.945618;-0.012771597
1100;-3.539373973;2.885614;-0.014633289
1102;-3.670417683;2.929601;-0.011973918
1104;-4.624700779;2.945925;-0.006607876
1106;-5.050644475;2.945729;-0.014757949
1108;-5.815097442;2.938472;-0.027750362
1110;-6.614952273;2.946659;-0.017337969
1112;-5.602186407;2.945039;-0.019536048
1114;-5.032189604;2.942248;-0.012363942
1116;-4.553695119;2.947407;-0.005410975
1118;-3.390348786;2.932009;-0.01860398
1120;-3.97055795;2.948454;-0.019884177
1122;-2.87940545;2.944033;-0.019410537
1124;-2.112982249;2.947514;-0.024815881
1126;-2.552933209;2.945631;-0.028984686
1128;-2.527981628;2.88772;-0.021092507
1130;-3.731106451;2.94438;-0.022091151
1132;-4.770406741;2.888343;-0.010397227
1134;-4.429547415;2.867808;-0.025185301
1136;-4.717717237;2.930949;-0.023861464
1138;-5.050582788;2.947171;-0.010996312
1140;-4.292261406;2.941214;-0.018220923
1142;-3.853192609;2.942688;-0.020082022
1144;-3.693127066;2.941615;-0.014100344
1146;-2.275484282;2.883722;-0.018488863
1148;-2.639006803;2.928118;-0.02437273
1150;-2.848214805;2.926333;-0.017357992
1152;-1.553810428;2.879105;-0.028125339
1154;-0.571641166;2.868537;-0.022872433
1156;-0.412355712;2.942661;-0.013882276
1158;0.194274912;2.942773;-0.017139827
1160;-1.48211029;2.939518;-0.016157647
1162;-1.468061741;2.863479;-0.027961401
1164;-1.254528108;2.927058;-0.022505817
1166;-2.698769381;2.882471;-0.016039716
1168;-2.816274768;2.943828;-0.02106124
1170;-2.58950223;2.867082;-0.019964148
1172;-3.010617176;2.944776;-0.022933565
