Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Fabric;Foam;;;F1A-2-2;Upholstery for passenger seat, not vandalise protected;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-03-09 16:15:23
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
50;23;313.55;85.02;;;41.47;38.97;19.32;;1541;;172.18;0.0088;Melting of the surface. Shrinkage. End flame at 904s.;2010-11-03;c_LSFIRE_F1A-2-2_50b;28.0;3;25;;;;;;;;;0.65;;;
VectorData
Time (s);HRR (kW/m2);Mass (g);SPR (m2/s)
519;32.17038194;5.95289568;0.293254262
521;31.56985492;5.95303127;0.288959796
523;31.43274347;5.93585753;0.276548453
525;30.1248404;5.91822205;0.289403857
527;30.06030123;5.92154715;0.312381037
529;29.16896697;5.88900716;0.303811146
531;28.60172949;5.90262946;0.340915416
533;27.77331531;5.90347929;0.346099225
535;27.06328689;6.20226288;0.371291564
537;26.68131551;6.18927155;0.371411478
539;26.46366958;6.14301158;0.38783417
541;26.78555327;6.16322749;0.378467503
543;25.84886137;6.01292955;0.393068934
545;26.19491669;5.77319175;0.361211346
547;25.86719279;5.80782587;0.343575389
549;25.40923433;5.8635866;0.33446427
551;25.39430882;5.81829122;0.310994774
553;26.22795841;5.83402153;0.274725292
555;25.85956713;5.71595076;0.254058576
557;25.04030768;5.74034855;0.231852788
559;25.09266859;5.74908382;0.218899119
561;24.49796215;5.74594074;0.202464177
563;23.48170385;5.71409204;0.194463514
565;23.61840024;5.58068491;0.213892796
567;22.75789019;5.54090432;0.224835155
569;23.09674433;5.62261836;0.21055886
571;22.78013738;5.5468168;0.220159931
573;22.58050734;5.51789604;0.212489469
575;22.34881589;5.51931598;0.216279095
577;21.81416229;5.48922084;0.234345443
579;21.90682281;5.4897744;0.265417654
581;21.35603745;5.46053603;0.278467747
583;21.54864822;5.48736905;0.318357852
585;21.4671236;5.47374729;0.318986619
587;20.88863824;5.45022282;0.348625325
589;20.89661903;5.41687037;0.334697017
591;20.8197941;5.40210411;0.357334855
593;19.83075326;5.41632375;0.347335858
595;19.43629637;5.39655623;0.362085514
597;18.81800214;5.37542269;0.347467725
599;18.37438453;5.32785755;0.359441961
601;18.00334601;5.28775988;0.348658753
603;17.66443282;5.36664365;0.337119726
605;17.48114176;5.32394205;0.320839274
607;17.34807814;5.32430611;0.297192855
609;16.94577932;5.4044721;0.288201482
611;16.80207184;5.27701428;0.271745698
613;16.63112849;5.28323691;0.278860103
615;16.41121844;5.217610838;0.307073096
617;15.87164423;5.243661834;0.332829972
619;16.12001406;5.203101882;0.34201607
621;15.29145014;5.207222895;0.357459271
623;14.74221065;5.196325698;0.357565717
625;14.96065023;5.181209266;0.329002065
627;14.62548348;5.146491332;0.302343162
629;13.90046242;5.128012431;0.277802838
631;13.49414182;5.092885598;0.256217872
633;12.93910147;5.136686843;0.231524545
635;12.84888383;5.12102379;0.207305388
637;12.58311833;5.10701021;0.18645991
639;12.22805684;5.072989965;0.168335198
641;12.31020371;5.081907261;0.170033101
643;12.3992783;5.05461836;0.181115686
645;12.03340003;5.148700237;0.203790537
647;11.84805251;5.080888752;0.220008767
649;12.2700762;5.063647223;0.277196537
651;12.42380374;5.056574774;0.292103268
653;12.10568089;5.112693152;0.319092617
655;11.72595091;5.008911947;0.333473072
657;11.99297524;5.0019911;0.351814878
659;12.07951493;5.063860213;0.328778793
661;11.98438125;5.126177192;0.323788615
663;12.07327904;4.98976525;0.288281824
665;11.57217121;4.920169771;0.258644352
667;11.81429047;4.970284921;0.225449766
669;11.50375112;4.869420454;0.217903899
671;11.54136066;4.993424517;0.20054229
673;11.90788313;4.954152649;0.213598721
675;11.76877032;5.033286245;0.198797381
677;11.74129668;4.888010921;0.205507997
679;11.80154031;4.978308085;0.228093996
681;11.68630416;4.874321364;0.252710842
683;11.68432495;5.038166336;0.267669386
685;11.44726468;5.43926049;0.295016614
687;11.5905234;4.947346572;0.32327138
689;11.92741036;4.853369855;0.317517765
691;12.02030941;4.84102283;0.312074249
693;11.82042581;4.785474561;0.309675998
695;11.61038065;4.839784924;0.314495619
697;11.70299584;4.816762767;0.305347966
699;11.61441135;4.795416772;0.283652518
701;11.39441751;4.69506583;0.256527377
703;11.33204516;4.7553191;0.228496515
705;11.2570726;4.714036904;0.217852006
707;11.52066555;4.727295143;0.217282501
709;11.56619752;4.670836195;0.227569864
711;11.11474939;4.662320324;0.233329824
713;11.35893721;4.64803023;0.245189783
715;11.47516937;4.615574582;0.2387767
717;11.54066031;4.662714809;0.256355313
719;11.73273127;4.612812649;0.284151623
721;11.88031426;4.612812649;0.345926314
723;11.42242964;4.646512608;0.376777163
725;11.33134409;4.624050417;0.413731974
727;11.29448102;4.595760089;0.407642669
729;11.0452304;4.536775151;0.371437241
731;10.91268837;4.559830939;0.328845541
733;10.86282037;4.515075241;0.276836486
735;10.88527158;4.505755986;0.232414309
737;10.93183514;4.532012498;0.224283518
739;10.92448537;4.457334615;0.219934031
741;11.07390882;4.501446004;0.222385753
743;10.90099453;4.270031896;0.226365979
745;11.29794833;4.453067871;0.276350409
747;11.36364233;4.318126575;0.305441878
749;11.57661009;4.199289793;0.345423037
751;11.51561136;4.428494995;0.356573182
753;11.70370986;4.448097033;0.392648839
755;11.51829609;4.413584081;0.355011353
757;11.55409176;4.45717287;0.342415106
759;11.85845017;4.340946419;0.324677742
761;11.85635788;4.390386833;0.303856166
763;11.84201804;4.412241549;0.273545511
765;11.52822792;4.355071031;0.260482386
767;11.65304542;4.349637379;0.218337544
769;11.70946724;4.326507926;0.188769942
771;11.43588906;4.322160043;0.164799493
773;11.24251265;4.310565156;0.163256434
775;11.76730459;4.329687832;0.171481679
777;11.6548269;4.270284922;0.19141168
779;11.40629137;4.345941279;0.227497818
781;11.61293331;4.242274843;0.256185221
783;11.49768367;4.263249306;0.28599309
785;11.03946267;4.246251194;0.311711495
787;11.45447502;4.260365664;0.329786325
789;11.61993523;4.283677681;0.336541953
791;11.25910614;4.292639283;0.353073521
793;11.07618229;4.24237947;0.353799242
795;10.89092597;4.205317042;0.324145272
797;11.221791;4.191991543;0.285508173
799;11.16346802;4.187711454;0.24142619
801;11.17092784;4.189950787;0.211526596
803;11.21695129;4.143053443;0.191477091
805;11.21660078;3.822809614;0.210867781
807;11.28535973;4.116783586;0.236880494
809;11.37144625;4.114429483;0.259282835
811;11.51852319;4.111704383;0.269366143
813;11.89411368;4.113137663;0.291315696
815;12.11582816;4.103879796;0.299109789
817;11.73778081;4.07367736;0.310257764
819;11.83668654;4.06605829;0.341087664
821;11.73940479;4.046624937;0.361364737
823;11.41605927;4.082655511;0.347391886
825;11.21584344;4.039424374;0.330799364
827;11.30619206;3.998992537;0.301353655
829;11.25582235;3.997444488;0.278887384
831;11.18395997;3.992064751;0.248551593
833;11.31255718;3.935939968;0.258419368
835;11.26649218;3.96328225;0.251380039
837;11.6138058;4.008273892;0.261214507
839;11.75557664;3.933420384;0.2601244
841;11.44995343;3.876216237;0.274317288
843;11.42963441;3.961838827;0.278836562
845;11.41639375;3.936243172;0.333683614
847;11.19029957;3.907636294;0.359417638
849;11.32427457;3.924853801;0.355669789
851;10.93398002;3.891767724;0.343458722
853;10.82496422;3.8901727;0.322685263
855;10.77085801;3.839966801;0.248859284
857;10.83805024;3.856205835;0.22210883
859;11.08480515;3.819666541;0.221017677
861;10.90745562;3.80761578;0.217370107
863;10.88445753;3.838819644;0.234115784
865;11.02648762;3.774978103;0.261593594
867;11.05178634;3.859089477;0.285628157
869;11.4284778;3.843844931;0.307439423
871;11.30305272;3.793686542;0.326827887
