Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Particle board 19 mm;;;;Floor;;;ISO 5660;SP Report 2007:29 The Influence of floor materials on room fires;;;1;2007-06-28 14:26:41
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;27;247;121.7;151.7;128.2;86.7;11.83;2.2;295;29;0.0088;19;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);MLR (g/s);SPR (m2/s)
996;75.81191472;72.82541067;0.0291325;0.002121586
998;71.97928828;12.4994449;0.02886;0.000360734
1000;69.1296048;52.99033278;0.016911167;0.000896128
1002;64.15739847;24.96007407;0.047285833;0.001180258
1004;61.29077388;44.25770282;0.02628175;0.00116317
1006;60.47909219;18.0577862;0.023677833;0.000427569
1008;58.30535566;5.202496618;0.020345917;0.00010585
1010;56.00414675;20.64485288;0.033392;0.000689373
1012;57.07664871;8.246320648;0.057359792;0.000473007
1014;54.31189362;11.07905706;0.014797375;0.000163941
1016;53.70148446;0;-0.0084875;0.000790592
1018;52.63549403;-18.20281086;0.0465675;-0.000847659
1020;48.87766881;5.834509577;0.050646625;0.000295498
1022;50.01479044;-8.494087041;0.040233042;-0.000341743
1024;50.14963818;-0.045176554;0.0290685;-1.31E-06
1026;48.50149812;0;-0.007334542;-7.26E-05
1028;46.34971006;-27.74614485;0.01799325;-0.000499243
1030;45.51852648;-6.254482153;0.033279208;-0.000208144
1032;44.45551466;0;-0.001255167;3.94E-06
1034;43.18066043;-34.36832935;0.020685792;-0.000710936
1036;43.49368854;-16.1334055;0.059148917;-0.000954273
1038;43.0252833;-38.12467034;0.018032708;-0.000687491
1040;41.69888048;-34.61484982;0.021652375;-0.000749494
1042;41.76201639;-20.27838286;0.028372458;-0.000575348
1044;42.0280108;-13.97832438;0.041525042;-0.000580451
1046;41.29418313;-281.7094434;0.005416292;-0.001525821
1048;41.04213507;0;-0.009677917;-0.00086513
1050;39.73929395;5.525970391;0.046271083;0.000255693
1052;39.93337901;-3.349897786;0.018636042;-6.24E-05
1054;39.0882294;-34.42972869;0.026902708;-0.000926253
1056;38.59123653;-39.03026279;0.02906325;-0.001134346
1058;36.96002226;-42.55202485;0.023703875;-0.001008648
1060;37.66790692;-15.03619416;0.020533167;-0.000308741
1062;38.29841556;-41.81836953;0.0312855;-0.001308309
1064;38.15112129;-8.838735034;0.049887458;-0.000440942
1066;38.35258406;0;-0.002521458;-0.000295911
1068;38.30322389;-192.9263663;0.00558475;-0.001077446
1070;38.22855245;0;-0.001274542;-0.000868411
1072;39.03337049;-38.08275883;0.006247333;-0.000237916
1074;37.38186219;-259.5408821;0.002116083;-0.00054921
1076;38.29702195;0;-0.027582417;-0.000856444
1078;35.51103507;0;-0.00359775;-0.001484951
1080;34.69421027;-30.11790699;0.023824;-0.000717529
1082;35.75268646;0;-0.004027458;-0.001279782
1084;34.83045418;0;-0.003807958;0.000568527
1086;34.88810774;4.568746049;0.058355958;0.000266614
1088;36.5610864;-17.34202244;0.049339583;-0.000855648
1090;34.89695534;-5.932216599;0.05260675;-0.000312075
1092;35.91651677;0;-0.007753583;-0.001137421
1094;34.06898349;-155.6453254;0.005227125;-0.000813578
1096;34.69050416;-91.53217913;0.003717;-0.000340225
1098;32.82439486;0;-0.0325415;-0.000962921
1100;34.45639233;-139.1053124;0.003119917;-0.000433997
1102;33.67843353;0;-0.005217375;-0.000840287
1104;33.26554098;-21.64580225;0.027838292;-0.000602582
1106;34.23879034;-10.25825422;0.03952375;-0.000405445
1108;33.30187959;-72.13606369;0.0219585;-0.001584
1110;32.61290615;-203.6027977;0.002713625;-0.000552502
1112;34.28330056;-16.29553898;0.059893708;-0.000976
1114;32.71649013;-46.81698416;0.0297855;-0.001394467
1116;33.15825503;0;-0.00708125;-0.000580719
1118;34.15005229;-46.80421909;0.022150875;-0.001036754
1120;33.38764494;-13.34232169;0.035383125;-0.000472093
1122;31.11093706;0;-0.00471475;-0.000630484
1124;35.20272325;0;-0.004461583;-0.000464913
1126;32.71605664;-21.721684;0.040757;-0.000885311
1128;31.81472501;0;-0.040670625;-0.000355025
1130;33.04252502;0;-0.000235375;-0.001058002
1132;32.35463809;-6.094977458;0.035279583;-0.000215028
1134;33.00416254;0;-0.003764542;-0.000886958
1136;34.09275163;-19.37668725;0.025327125;-0.000490756
1138;32.23969396;-24.0702029;0.022821542;-0.000549319
1140;32.64176227;0;-0.006743208;-0.000533723
1142;33.12975377;14.16911228;0.032025833;0.000453778
1144;32.30124289;-12.07542956;0.031902708;-0.000385239
1146;32.22547913;0;-0.003538083;-0.000431891
1148;33.96242817;0;-0.005383042;-0.000257744
1150;33.27370754;7.210107438;0.026359333;0.000190054
1152;31.51006149;-13.43494862;0.023370708;-0.000313984
1154;32.19013687;-30.87799779;0.028840917;-0.00089055
1156;30.93452562;0.560098731;0.037409208;2.10E-05
1158;32.31108818;0;-0.042370042;-0.000170633
1160;32.76563355;0;-0.004410542;-0.000673758
1162;30.86435066;7.120696586;0.059317167;0.00042238
1164;32.25975072;-17.99495671;0.057542625;-0.001035477
1166;31.47054475;0;-0.007624083;-0.000855438
1168;31.3565657;-236.9084115;0.00214375;-0.000507872
1170;32.43261363;-432.8236739;0.002777208;-0.001202042
1172;32.11916654;0;-0.042154708;-0.001271426
1174;33.26522937;-7.747524622;0.034031792;-0.000263662
1176;33.10084876;-8.169458388;0.053303792;-0.000435463
1178;32.34704526;7.593399533;0.053298;0.000404713
1180;32.28906041;11.70697828;0.02604975;0.000304964
1182;31.96357537;0;-0.004825792;-0.001069331
1184;31.98250172;0;-1.85E-05;-0.001550327
1186;30.28034324;-519.860505;0.001424625;-0.000740606
1188;30.52303045;-1007.730123;0.001225792;-0.001235267
1190;31.32490256;-620.6180304;0.00182525;-0.001132783
1192;30.46423318;0;-0.036094667;-0.000111385
1194;32.80620544;-1199.236912;0.000974333;-0.001168456
1196;32.96927056;-33.22859935;0.031568458;-0.001048976
1198;32.47205179;-17.28708618;0.051621583;-0.000892387
1200;32.80422666;-9.582834522;0.057151167;-0.00054767
1202;32.79128751;0;-0.009488833;-0.001166408
1204;31.63677634;-45.83373485;0.025924542;-0.001188219
1206;34.13465939;0;-0.0017405;-0.000714556
1208;33.33247617;-366.7556639;0.000335458;-0.000123031
1210;31.94838991;0;-0.0044085;0.000365642
1212;32.39704171;-13.91079644;0.030099;-0.000418701
1214;30.66825626;-7.345603225;0.022507792;-0.000165333
1216;30.65055893;0;-0.000726167;-0.001462332
1218;31.19308139;-638.3176124;0.002327667;-0.001485791
1220;29.6464251;0;-0.00455925;-0.000480184
1222;28.12801348;-3.868341441;0.030469792;-0.000117868
1224;29.28047716;-45.43194913;0.021700625;-0.000985902
1226;29.29645848;37.98256253;0.025636542;0.000973742
1228;29.43463384;-21.25447634;0.023572292;-0.000501017
1230;30.2387979;-43.0299331;0.029539375;-0.001271077
1232;29.8266532;-45225.62415;5.71E-06;-0.000258163
1234;30.4655308;0;-0.002331417;-0.000268258
1236;31.04484193;-259.7335773;0.00112625;-0.000292525
1238;29.68460315;0;-0.001630625;-0.000428269
1240;29.05898372;0;-0.031478333;-4.84E-05
1242;30.16310388;-628.1803785;0.000877833;-0.000551438
1244;29.43512447;-37.67635297;0.031888417;-0.001201439
1246;29.89330427;0;-0.002577667;-0.000873935
1248;29.09209272;-13.24538155;0.028650917;-0.000379492
1250;28.11691356;-9129.829148;7.17E-05;-0.000655065
1252;27.60230522;0;-0.025970708;-0.00156056
1254;28.09874161;-991.8614288;0.000413625;-0.000410259
1256;27.60205274;-15.05468694;0.052291708;-0.000787235
1258;27.96398656;-21.41235835;0.028640292;-0.000613256
1260;27.50771919;0;-0.003495333;-0.000129912
1262;28.35164668;4.826512816;0.027415208;0.00013232
1264;28.33534858;-29.4142124;0.022715;-0.000668144
1266;28.09853795;-37.86538632;0.023322583;-0.000883119
1268;27.89122037;-18.4946528;0.026668458;-0.000493224
1270;28.79685857;-7.611721435;0.050397417;-0.000383611
1272;27.98379902;-51.15759225;0.021492125;-0.001099485
1274;27.86743643;0;-0.006308667;-0.000812295
1276;28.93609894;0;-0.01983525;-0.000356542
1278;28.38406059;0;-0.020359542;-0.000500469
1280;29.09404325;0;-0.000436583;-0.000445678
1282;29.42379702;-15.68264556;0.021357;-0.000334934
1284;28.5568998;-6.21539561;0.0533355;-0.000331501
1286;28.68677411;-24.92326867;0.030976042;-0.000772024
1288;28.76598773;0;-0.003435458;-0.000627307
1290;28.95196244;0;-0.002166083;-0.000906564
1292;28.67932625;-47.33626704;0.009058458;-0.000428794
1294;28.54857133;0;-0.028477625;0.000155746
1296;29.08814597;0;-0.007946667;0.000813695
1298;27.67710971;-8.284490818;0.036260542;-0.0003004
1300;28.42584664;0;-0.001282833;-0.001267664
1302;27.3088724;-16.78457058;0.027605792;-0.000463351
1304;28.67449246;-34.99681453;0.015075125;-0.000527581
1306;28.49655732;-48.04190286;0.018538417;-0.000890621
1308;29.14310878;-17.57082225;0.036672292;-0.000644362
1310;28.6397951;-29.85662139;0.020247375;-0.000604518
1312;29.99681151;-71.48109287;0.023205667;-0.001658766
1314;29.47359592;0.91943528;0.028820125;2.65E-05
1316;29.45460797;-22.81078935;0.022293;-0.000508521
1318;29.28880437;0;-0.004104708;-0.000386675
1320;27.51911185;31.00094689;0.008411208;0.000260755
1322;27.03246198;-28.26099418;0.021963042;-0.000620697
1324;26.4965223;-32.07092764;0.024835208;-0.000796488
1326;25.56058511;0;-0.001661;-0.000433951
1328;25.58184818;0;-0.00563175;-0.000764752
1330;26.41392214;-11.85340697;0.033843167;-0.000401157
1332;25.89850289;-24.92296428;0.026102583;-0.000650554
1334;25.55493981;0;-0.037857667;-0.000137967
1336;25.87957186;0;-0.006225417;-0.000390507
1338;25.72017549;6.215096548;0.004748708;2.95E-05
1340;26.12825418;0;-0.026826417;-0.000808058
1342;26.20909567;-93.14254493;0.013291042;-0.001237961
1344;25.64449972;0;-0.005619958;-0.000225985
1346;26.31048896;-26.01009657;0.026213583;-0.000681818
1348;26.67405988;-5.019750593;0.054180333;-0.000271972
1350;27.20330827;-3.568697249;0.04534975;-0.00016184
1352;27.63568758;-15.21628026;0.026565208;-0.000404224
1354;27.64501804;-13.52015667;0.025418042;-0.000343656
1356;27.31987657;0;-0.00297;-0.000981121
1358;26.87203153;0;-0.013402125;-0.000704964
1360;27.47050079;-18.98503401;0.016132583;-0.000306278
1362;27.53260156;0;-0.032465083;-0.000962384
1364;27.85003421;0;-0.008153958;-0.000413302
1366;27.92319513;-58.10574348;0.014840167;-0.000862299
1368;27.35785205;0;-0.003195167;-0.000808884
1370;27.62678429;-105.433424;0.007296708;-0.000769317
1372;27.77611465;-16.68495354;0.026279208;-0.000438467
1374;27.7254635;-67.36569785;0.015669708;-0.001055601
1376;27.81166312;0;-0.002474625;-0.00046284
1378;27.91155405;0;-0.000722375;-5.43E-05
1380;26.65693912;0;-0.000355125;-0.000778029
1382;26.39189731;0;-0.00187075;-0.001085355
1384;25.88393969;-8.455395166;0.030094458;-0.000254461
1386;25.94684443;-24.54458949;0.039964167;-0.000980904
1388;27.47306012;-34.15192539;0.012298583;-0.00042002
1390;26.83602574;-8.993409447;0.0810225;-0.000728669
