Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Polycarbonate;;;;IN3-2;Wall or ceiling strips;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-11-09 13:17:45
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
50;;;95.91;;;;57.60;;;;;295.61;;;;IN3-2_3;;;;;;;;;;;;;;;
VectorData
Time (s);HRR (kW/m2);Mass (g)
1235;10.0247937227389;9.33134799999999
1240;9.57465606922077;9.31953799999999
1245;8.96809194038434;9.231139
1250;10.2993621917695;9.24074299999999
1255;9.99403161711742;9.162931
1260;7.95540440749485;9.15058499999999
1265;8.05567099532353;9.12391
1270;10.1811790417031;9.03109599999999
1275;9.08763564360146;8.94860599999999
1280;8.77850182179877;9.020257
1285;8.63219756183316;8.85552499999999
1290;8.85577231771756;8.833989
1295;8.79535862433672;8.836833
1300;8.28233571805579;8.74332299999999
1305;7.43472771255648;8.74190899999999
1310;6.64794147811982;8.631859
1315;5.82295558669349;8.54168699999999
1320;4.49098840839726;8.56648999999999
1325;6.58639982471625;8.539423
1330;7.75058579571373;8.42891999999999
1335;7.20914512830208;8.43245199999999
1340;7.43263909904525;8.346775
1345;6.91610622971731;8.34016599999999
1350;7.92640688237202;8.223076
1355;8.63125424348889;8.224317
1360;7.97483698483243;8.233709
1365;7.19110015812524;8.227177
1370;8.4050587970839;8.13553599999999
1375;9.78314186319582;8.05643599999999
1380;7.60302725515509;8.025647
1385;7.30941887045503;8.005356
1390;7.49177959598641;7.937375
1395;6.60252177664401;7.94211199999999
1400;5.60234270644616;7.82854099999999
1405;4.6844900422652;7.82469299999999
1410;4.92262400970784;7.74212499999999
1415;6.49336722469989;7.727963
1420;8.64154473869657;7.62653299999999
1425;7.83149966630686;7.63025299999999
1430;9.30114256086171;7.634728
1435;8.79957860268399;7.540693
1440;8.66288669250829;7.53952699999999
1445;8.94407137863457;7.43328699999999
1450;8.42419669112108;7.520274
1455;7.42732720885915;7.42895299999999
1460;7.84799123797004;7.34143799999999
1465;7.18120200426226;7.336802
1470;7.62105766035814;7.24543299999999
1475;8.57323935856722;7.224208
1480;8.82453096300271;7.18135299999999
1485;8.52359328520085;7.13734299999999
1490;9.25323569432992;7.110402
1495;9.13994927466373;7.04794099999999
1500;10.3849803576822;7.02103199999999
1505;10.4489586373028;7.02561299999999
1510;9.64799649439248;6.943693
1515;8.62273961582074;6.93462199999999
1520;7.55880754830867;6.829566
1525;8.33505087048391;6.731226
1530;8.26508878010251;6.73724299999999
1535;8.26691636536786;6.722936
1540;7.68195161126647;6.61984899999999
1545;8.49742343452203;6.619201
1550;8.54307803536276;6.615036
1555;7.54742102596991;6.52753399999999
1560;7.17376582996437;6.555545
1565;6.89492046407423;6.532626
1570;7.10977932279979;6.52877
1575;8.32254655500679;6.42331799999999
1580;8.58990234694936;6.336192
1585;7.91735740972342;6.33016599999999
1590;7.29713140489523;6.32522099999999
1595;7.12632792573651;6.22138
1600;8.17075685900267;6.21966699999999
1605;7.29462536089895;6.21405599999999
1610;8.03710388576615;6.12979199999999
1615;8.7052390961221;6.038295
1620;7.85351833212752;6.014156
1625;6.7020795580585;6.023407
1630;7.49410775829263;6.01819899999999
1635;7.57397646291853;5.947549
1640;7.15949822639516;5.931441
1645;7.63456157304618;5.81673
1650;10.8418913001682;5.814995
1655;9.44852059744457;5.74339
1660;7.97378829037536;5.80538
1665;8.4713793667606;5.727791
1670;7.48160136096207;5.70242199999999
1675;7.49894626523314;5.64219599999999
1680;8.2722241231312;5.616795
1685;12.3805122953315;5.601489
1690;9.34761604209439;5.51953399999999
1695;6.83085341365609;5.502126
1700;6.51617797456404;5.414535
1705;7.49675864098715;5.408372
1710;6.87072501392489;5.404874
1715;7.69651720453674;5.319501
1720;6.57539126658219;5.324604
1725;7.84862161635151;5.323136
1730;6.70469461536999;5.214687
1735;6.24856244692155;5.12284699999999
1740;7.15213183240594;5.12341899999999
1745;8.11100950669497;5.12159499999999
1750;7.3981278551603;4.9205
1755;7.67612801570663;4.82668899999999
1760;7.78942875658354;4.81255199999999
1765;7.54499350878457;4.80970399999999
1770;6.43794680200554;4.733065
1775;6.46141613907102;4.725165
1780;6.39559587577344;4.648649
1785;7.32919629105517;4.635144
1790;6.85025894789479;4.647834
1795;5.91262632474549;4.527023
1800;6.24690356538733;4.613167
1805;6.99600753351592;4.53141099999999
1810;6.64692554348166;4.43717799999999
1815;7.26042093761753;4.427787
1820;7.04762767342174;4.34862599999999
1825;7.03240161213685;4.323756
1830;7.26839753762146;4.320963
1835;8.22005735380471;4.329292
1840;7.62836988609341;4.232766
1845;7.94386196959803;4.300286
1850;6.85160796555566;4.22694899999999
1855;6.07930730796278;4.218729
1860;6.3825410474303;4.118021
1865;6.1274386372618;4.11541299999999
1870;4.88796960175109;4.120447
1875;6.7714703804002;4.031235
1880;6.63068083232603;4.02502
1885;6.52554744455844;3.94206899999999
1890;8.93367719223777;3.91680599999999
1895;10.1203509939458;4.02480699999999
1900;10.3311725366172;4.027218
1905;8.40632867003439;4.02839
1910;7.79480763213096;4.024754
1915;7.59591832540309;3.94173299999999
1920;6.41643386032997;3.916153
1925;7.65062566381367;3.919223
1930;9.02039784512651;3.854418
1935;7.92546265196643;3.826413
1940;7.96857740864254;3.827431
1945;7.20317084343863;3.830195
1950;5.68884736958993;3.74166
1955;6.13540540950899;3.716042
1960;6.45370113251363;3.71616599999999
1965;6.67732803237726;3.65527799999999
