Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Plywood;;;;;;;ISO 5660;EUREFIC;CS000007_EUREFIC2;;1;2003-07-24 15:06:30
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;25;319;76.1;126;120;64.3;11.8;NA;NA;22;0.01;12;600
VectorData
Time (s);HRR (kW/m2);MLR (g/s);SEA (m2/kg)
253.218; 110.088; 0.1089; 11.0097
255.222; 108.472; 0.1095; 11.1584
257.418; 108.246; 0.1073; 11.4291
259.86; 108.656; 0.1077; 11.3971
261.84; 107.368; 0.1064; 11.1479
263.838; 106.54; 0.1056; 10.9104
265.842; 106.767; 0.1045; 10.9476
267.84; 106.72; 0.104; 10.7472
270.402; 106.535; 0.1036; 10.4301
272.4; 106.222; 0.104; 10.468
274.398; 104.758; 0.1049; 10.4268
276.402; 106.204; 0.1036; 10.082
278.4; 103.912; 0.1031; 10.0896
281.1; 105.39; 0.1049; 10.7427
283.098; 106.788; 0.1047; 11.1944
285.102; 104.93; 0.1034; 11.6262
287.1; 105.715; 0.1052; 12.1867
289.08; 105.389; 0.1068; 12.3585
291.54; 109.784; 0.1045; 12.2637
293.538; 112.649; 0.1045; 11.8622
295.518; 112.945; 0.1059; 11.2571
297.522; 113.247; 0.1067; 10.2484
299.502; 112.872; 0.1069; 9.2778
301.98; 114.446; 0.1083; 7.9961
304.2; 114.142; 0.1071; 6.9843
306.198; 113.797; 0.1061; 5.9327
308.202; 114.577; 0.1039; 5.1155
310.2; 115.157; 0.103; 4.5359
312.66; 113.564; 0.1021; 4.1652
314.658; 113.512; 0.1021; 3.8454
316.662; 114.266; 0.1025; 3.8762
318.66; 115.623; 0.102; 4.1652
320.658; 115.835; 0.1025; 4.2503
323.178; 116.17; 0.1032; 4.6676
325.422; 116.924; 0.1056; 4.91
327.42; 117.179; 0.1054; 5.1512
329.442; 117.991; 0.1063; 5.5102
331.458; 116.244; 0.1086; 6.1965
334.02; 118.18; 0.112; 6.8931
336.018; 121.803; 0.1141; 8.2223
338.022; 124.184; 0.1165; 9.6587
340.02; 127.694; 0.1208; 10.7755
342.018; 130.395; 0.1218; 11.9526
344.538; 133.876; 0.1252; 13.2504
346.518; 135.938; 0.1306; 13.8577
348.738; 139.806; 0.136; 14.7759
350.718; 144.798; 0.1411; 15.8549
352.698; 151.33; 0.1476; 17.3781
355.218; 156.686; 0.151; 18.7139
357.198; 163.109; 0.1552; 20.5244
359.16; 167.822; 0.1579; 21.6016
361.158; 171.657; 0.1613; 23.0623
363.162; 173.998; 0.1638; 24.047
365.658; 178.036; 0.1683; 24.653
367.662; 183.89; 0.1733; 25.5097
369.66; 187.408; 0.1736; 26.177
371.838; 197.401; 0.1742; 27.3364
373.818; 197.266; 0.176; 28.1889
376.398; 195.313; 0.1732; 28.7731
378.42; 197.376; 0.1736; 29.2302
380.418; 198.027; 0.1756; 30.4852
382.398; 200.207; 0.1777; 30.5911
384.402; 200.681; 0.1786; 31.1485
386.898; 201.226; 0.1842; 33.0693
388.902; 204.996; 0.1888; 35.6859
390.9; 208.59; 0.1937; 38.2712
393.162; 216.318; 0.2037; 42.1176
395.142; 220.942; 0.2123; 45.019
397.662; 226.338; 0.2201; 48.2413
399.642; 235.871; 0.2325; 50.9044
401.64; 245.575; 0.2384; 53.4768
403.638; 262.828; 0.2415; 55.4402
405.618; 269.858; 0.2461; 58.0012
408.162; 275.879; 0.2497; 58.8986
410.16; 285.535; 0.2489; 59.0099
412.158; 290.714; 0.2506; 58.7137
414.162; 297.22; 0.252; 57.6889
416.358; 300.42; 0.2511; 56.8886
418.86; 300.847; 0.2498; 57.1522
420.858; 298.804; 0.2531; 57.6122
422.838; 306.605; 0.2506; 59.6088
424.842; 309.691; 0.2497; 62.9164
426.798; 311.377; 0.2501; 67.1679
429.318; 310.809; 0.2501; 71.3446
431.322; 314.888; 0.2438; 76.5102
433.302; 318.783; 0.24; 81.4051
435.3; 314.674; 0.2327; 85.7952
437.298; 310.436; 0.2245; 89.5661
440.022; 308.873; 0.2135; 91.8947
442.02; 302.181; 0.2017; 92.5795
444.018; 292.342; 0.1938; 89.5818
446.022; 281.299; 0.1856; 85.6806
448.02; 273.046; 0.1765; 81.5454
450.522; 263.418; 0.1718; 78.8934
452.52; 258.811; 0.1623; 77.2575
454.518; 253.534; 0.1567; 77.477
456.498; 245.669; 0.1492; 77.2513
458.52; 239.121; 0.141; 75.8453
461.34; 228.916; 0.13; 72.3645
463.32; 221.447; 0.1203; 68.6129
465.318; 209.62; 0.1143; 65.3866
467.298; 197.785; 0.1074; 61.3224
469.302; 189.577; 0.101; 58.8961
471.798; 180.127; 0.0949; 57.1417
473.778; 172.814; 0.0878; 53.7744
475.782; 164.623; 0.0844; 49.8763
477.78; 155.604; 0.0816; 46.8674
479.76; 149.982; 0.0772; 42.0803
482.28; 144.433; 0.0754; 37.3328
484.542; 142.312; 0.0713; 33.2031
486.522; 137.504; 0.0691; 28.7761
488.52; 131.347; 0.0649; 23.8886
490.542; 130.46; 0.0652; 19.7851
493.08; 125.553; 0.0625; 16.4309
495.078; 119.167; 0.0594; 13.9672
497.082; 116.447; 0.0574; 12.0303
499.08; 111.998; 0.0548; 11.0866
501.078; 108.511; 0.0507; 9.5713
503.58; 105.609; 0.0476; 7.7639
505.56; 102.839; 0.0444; 5.5236
507.738; 98.4625; 0.0424; 3.4877
509.742; 95.2519; 0.0414; 1.7886
511.74; 91.6481; 0.0396; 1.3046
514.302; 89.5514; 0.0377; 1.2105
516.3; 86.2589; 0.0364; 1.6564
518.28; 83.1308; 0.0356; 2.451
520.302; 80.5381; 0.0328; 2.8238
522.282; 79.427; 0.0313; 3.764
524.718; 78.8754; 0.0318; 4.6582
526.722; 76.9096; 0.0304; 4.8433
528.9; 74.2546; 0.0311; 4.7974
530.898; 72.0694; 0.0297; 4.5779
532.902; 71.7058; 0.0302; 3.9972
535.362; 71.2841; 0.028; 2.7142
537.36; 69.524; 0.0275; 2.5907
539.358; 67.1201; 0.0256; 2.9688
541.362; 65.2678; 0.0251; 3.6437
543.36; 62.9693; 0.0242; 3.7128
